gene,logP
isogroupOFAVBQ_DN213697_c0_g1,0.117103677561993
isogroupOFAVBQ_DN213698_c4_g1,NA
isogroupOFAVBQ_DN213700_c1_g3,NA
isogroupOFAVBQ_DN213704_c0_g1,0.0182346356500896
isogroupOFAVBQ_DN213706_c4_g3,-0.355057884498142
isogroupOFAVBQ_DN213707_c0_g1,NA
isogroupOFAVBQ_DN213709_c1_g2,2.2007390175018
isogroupOFAVBQ_DN213710_c3_g2,-0.0164118724804366
isogroupOFAVBQ_DN213711_c0_g1,-1.16991889133669
isogroupOFAVBQ_DN213712_c0_g1,-0.203010014450513
isogroupOFAVBQ_DN213713_c4_g6,NA
isogroupOFAVBQ_DN213716_c0_g1,NA
isogroupOFAVBQ_DN213716_c0_g2,-0.79724178616307
isogroupOFAVBQ_DN213717_c0_g2,-0.214167002913213
isogroupOFAVBQ_DN213718_c4_g3,0.15079379367476
isogroupOFAVBQ_DN213719_c0_g1,0.906255796315697
isogroupOFAVBQ_DN213721_c0_g2,-0.238853507528146
isogroupOFAVBQ_DN213722_c0_g1,-0.225941097503175
isogroupOFAVBQ_DN213723_c1_g1,0.43315364311339
isogroupOFAVBQ_DN213724_c2_g1,1.23108709504584
isogroupOFAVBQ_DN213724_c4_g1,0.239440492499419
isogroupOFAVBQ_DN213725_c3_g2,NA
isogroupOFAVBQ_DN213725_c3_g5,NA
isogroupOFAVBQ_DN213727_c1_g1,NA
isogroupOFAVBQ_DN213727_c1_g3,0.137958316523227
isogroupOFAVBQ_DN213727_c3_g1,NA
isogroupOFAVBQ_DN213728_c2_g1,NA
isogroupOFAVBQ_DN213729_c2_g1,-0.698914588393339
isogroupOFAVBQ_DN213730_c9_g1,NA
isogroupOFAVBQ_DN213731_c0_g1,-0.0908225802123802
isogroupOFAVBQ_DN213733_c2_g1,0.363719689618691
isogroupOFAVBQ_DN213735_c3_g1,0.0109656058060787
isogroupOFAVBQ_DN213736_c1_g1,0.447731466799275
isogroupOFAVBQ_DN213739_c6_g3,0.175034825727963
isogroupOFAVBQ_DN213741_c1_g1,NA
isogroupOFAVBQ_DN213741_c3_g3,NA
isogroupOFAVBQ_DN213742_c2_g1,NA
isogroupOFAVBQ_DN213743_c0_g2,NA
isogroupOFAVBQ_DN213743_c0_g3,NA
isogroupOFAVBQ_DN213744_c0_g2,0.0114862543165314
isogroupOFAVBQ_DN213745_c10_g1,NA
isogroupOFAVBQ_DN213745_c7_g1,NA
isogroupOFAVBQ_DN213746_c4_g1,NA
isogroupOFAVBQ_DN213747_c11_g2,NA
isogroupOFAVBQ_DN213747_c7_g1,0.056474333540729
isogroupOFAVBQ_DN213747_c8_g1,NA
isogroupOFAVBQ_DN213749_c1_g1,-0.146945581445699
isogroupOFAVBQ_DN213749_c2_g1,0.107971271678293
isogroupOFAVBQ_DN213750_c1_g2,-0.0106134506342265
isogroupOFAVBQ_DN213750_c1_g4,NA
isogroupOFAVBQ_DN213751_c2_g1,NA
isogroupOFAVBQ_DN213752_c2_g1,-0.132704981329403
isogroupOFAVBQ_DN213753_c5_g1,NA
isogroupOFAVBQ_DN213753_c6_g2,0.104655767485253
isogroupOFAVBQ_DN213754_c1_g1,NA
isogroupOFAVBQ_DN213754_c1_g2,1.60830275855548
isogroupOFAVBQ_DN213755_c6_g2,0.670361732802782
isogroupOFAVBQ_DN213755_c7_g1,-0.231734605477052
isogroupOFAVBQ_DN213756_c0_g1,NA
isogroupOFAVBQ_DN213758_c5_g4,0.389257963287055
isogroupOFAVBQ_DN213759_c3_g1,-0.322256286681364
isogroupOFAVBQ_DN213759_c7_g1,NA
isogroupOFAVBQ_DN213760_c7_g5,0.205215115488207
isogroupOFAVBQ_DN213761_c5_g1,NA
isogroupOFAVBQ_DN213762_c4_g1,NA
isogroupOFAVBQ_DN213762_c4_g5,NA
isogroupOFAVBQ_DN213764_c6_g1,0.545010743650335
isogroupOFAVBQ_DN213765_c5_g1,0.0855844208914318
isogroupOFAVBQ_DN213765_c5_g3,NA
isogroupOFAVBQ_DN213766_c2_g1,NA
isogroupOFAVBQ_DN213766_c2_g6,NA
isogroupOFAVBQ_DN213769_c3_g1,NA
isogroupOFAVBQ_DN213772_c1_g1,-0.114941406495147
isogroupOFAVBQ_DN213773_c0_g1,-0.447918052072864
isogroupOFAVBQ_DN213774_c4_g1,1.20851520628631
isogroupOFAVBQ_DN213775_c3_g1,1.48262134039044
isogroupOFAVBQ_DN213777_c0_g1,NA
isogroupOFAVBQ_DN213777_c3_g2,-0.161403708003764
isogroupOFAVBQ_DN213778_c3_g2,0.537358517669479
isogroupOFAVBQ_DN213780_c5_g2,NA
isogroupOFAVBQ_DN213782_c3_g2,NA
isogroupOFAVBQ_DN213784_c1_g1,NA
isogroupOFAVBQ_DN213786_c3_g1,NA
isogroupOFAVBQ_DN213787_c5_g1,NA
isogroupOFAVBQ_DN213787_c5_g2,-0.0428449466549162
isogroupOFAVBQ_DN213788_c0_g1,0.252281520104988
isogroupOFAVBQ_DN213789_c3_g1,NA
isogroupOFAVBQ_DN213790_c4_g3,-0.074502871984302
isogroupOFAVBQ_DN213790_c4_g4,NA
isogroupOFAVBQ_DN213790_c4_g5,NA
isogroupOFAVBQ_DN213790_c4_g7,NA
isogroupOFAVBQ_DN213792_c5_g1,NA
isogroupOFAVBQ_DN213792_c5_g3,NA
isogroupOFAVBQ_DN213793_c0_g1,-0.0313626941682822
isogroupOFAVBQ_DN213795_c4_g1,-0.0265999483471322
isogroupOFAVBQ_DN213795_c4_g5,-0.428907751475823
isogroupOFAVBQ_DN213797_c1_g3,0.604521029906867
isogroupOFAVBQ_DN213798_c1_g3,-0.0350137638136636
isogroupOFAVBQ_DN213799_c2_g1,1.36078865183322
isogroupOFAVBQ_DN213800_c3_g1,NA
isogroupOFAVBQ_DN213800_c3_g3,-0.115763399318696
isogroupOFAVBQ_DN213801_c1_g2,0.520921380844259
isogroupOFAVBQ_DN213802_c0_g1,NA
isogroupOFAVBQ_DN213802_c1_g2,NA
isogroupOFAVBQ_DN213802_c5_g1,NA
isogroupOFAVBQ_DN213803_c3_g1,-0.174825832282374
isogroupOFAVBQ_DN213803_c3_g2,NA
isogroupOFAVBQ_DN213804_c0_g1,-0.062406411106911
isogroupOFAVBQ_DN213805_c8_g2,-0.136885064743244
isogroupOFAVBQ_DN213806_c0_g2,-1.3757682328778
isogroupOFAVBQ_DN213806_c1_g1,-0.652814877789303
isogroupOFAVBQ_DN213806_c1_g2,NA
isogroupOFAVBQ_DN213806_c1_g4,-0.148577974926
isogroupOFAVBQ_DN213807_c4_g1,0.461573308846616
isogroupOFAVBQ_DN213809_c5_g1,1.6376047373191
isogroupOFAVBQ_DN213811_c0_g1,0.0260034237874993
isogroupOFAVBQ_DN213812_c1_g1,-0.00968191116114777
isogroupOFAVBQ_DN213812_c1_g2,NA
isogroupOFAVBQ_DN213813_c0_g1,-0.136891264959495
isogroupOFAVBQ_DN213814_c0_g1,NA
isogroupOFAVBQ_DN213817_c1_g1,0.166469924405254
isogroupOFAVBQ_DN213819_c3_g1,0.565361237615022
isogroupOFAVBQ_DN213819_c4_g3,0.0484876362121223
isogroupOFAVBQ_DN213820_c2_g2,1.01060083101591
isogroupOFAVBQ_DN213820_c2_g4,NA
isogroupOFAVBQ_DN213820_c2_g5,-0.0683285864855257
isogroupOFAVBQ_DN213820_c2_g6,NA
isogroupOFAVBQ_DN213822_c0_g1,-1.5107408543834
isogroupOFAVBQ_DN213822_c0_g3,NA
isogroupOFAVBQ_DN213823_c0_g1,NA
isogroupOFAVBQ_DN213825_c0_g1,NA
isogroupOFAVBQ_DN213825_c3_g2,-0.0689150808210883
isogroupOFAVBQ_DN213827_c0_g1,-0.0890890534465633
isogroupOFAVBQ_DN213828_c5_g1,-0.128301960760489
isogroupOFAVBQ_DN213829_c0_g1,-0.15198969487242
isogroupOFAVBQ_DN213830_c1_g3,0.0196412917787931
isogroupOFAVBQ_DN213831_c1_g4,0.198430679925323
isogroupOFAVBQ_DN213832_c0_g1,-0.113911141613603
isogroupOFAVBQ_DN213834_c3_g1,NA
isogroupOFAVBQ_DN213834_c3_g3,-0.0973982037399045
isogroupOFAVBQ_DN213834_c3_g4,NA
isogroupOFAVBQ_DN213835_c2_g1,-0.0294709787332408
isogroupOFAVBQ_DN213836_c3_g2,NA
isogroupOFAVBQ_DN213837_c1_g1,0.0642701845280277
isogroupOFAVBQ_DN213837_c1_g2,-2.19772605680798
isogroupOFAVBQ_DN213837_c1_g3,-5.48420565190867
isogroupOFAVBQ_DN213837_c1_g4,NA
isogroupOFAVBQ_DN213838_c0_g7,NA
isogroupOFAVBQ_DN213838_c1_g1,4.37580549351335
isogroupOFAVBQ_DN213839_c1_g1,NA
isogroupOFAVBQ_DN213841_c3_g1,-0.259027467218836
isogroupOFAVBQ_DN213843_c0_g1,0.0279821137678675
isogroupOFAVBQ_DN213844_c1_g1,NA
isogroupOFAVBQ_DN213847_c1_g2,NA
isogroupOFAVBQ_DN213847_c1_g3,-0.643118420195687
isogroupOFAVBQ_DN213848_c4_g1,-0.133810873576565
isogroupOFAVBQ_DN213850_c2_g1,NA
isogroupOFAVBQ_DN213850_c2_g5,NA
isogroupOFAVBQ_DN213851_c0_g1,NA
isogroupOFAVBQ_DN213852_c0_g1,NA
isogroupOFAVBQ_DN213853_c0_g1,-0.101641447652812
isogroupOFAVBQ_DN213855_c0_g1,-0.0186137415294918
isogroupOFAVBQ_DN213857_c5_g2,0.659660161216023
isogroupOFAVBQ_DN213859_c0_g1,NA
isogroupOFAVBQ_DN213860_c6_g2,-0.240402571910186
isogroupOFAVBQ_DN213861_c0_g1,NA
isogroupOFAVBQ_DN213862_c1_g2,-0.665627026245417
isogroupOFAVBQ_DN213863_c1_g1,0.414373762018802
isogroupOFAVBQ_DN213865_c0_g2,-0.462653203255506
isogroupOFAVBQ_DN213866_c4_g1,-0.145736355009397
isogroupOFAVBQ_DN213866_c5_g1,NA
isogroupOFAVBQ_DN213866_c5_g2,-1.42316771105813
isogroupOFAVBQ_DN213867_c0_g4,0.778414200130246
isogroupOFAVBQ_DN213868_c2_g3,-0.00466561131128354
isogroupOFAVBQ_DN213869_c3_g2,NA
isogroupOFAVBQ_DN213869_c4_g1,-0.0175570902150149
isogroupOFAVBQ_DN213869_c5_g1,-0.130554458913241
isogroupOFAVBQ_DN213870_c0_g1,NA
isogroupOFAVBQ_DN213870_c1_g1,NA
isogroupOFAVBQ_DN213871_c0_g1,NA
isogroupOFAVBQ_DN213872_c3_g3,-0.0104406751371403
isogroupOFAVBQ_DN213873_c4_g1,-0.424022201267716
isogroupOFAVBQ_DN213875_c4_g1,NA
isogroupOFAVBQ_DN213875_c5_g4,NA
isogroupOFAVBQ_DN213877_c4_g2,0.00336730880992161
isogroupOFAVBQ_DN213878_c0_g1,NA
isogroupOFAVBQ_DN213881_c3_g1,0.130767440267285
isogroupOFAVBQ_DN213882_c0_g1,0.106079847890082
isogroupOFAVBQ_DN213883_c3_g2,NA
isogroupOFAVBQ_DN213883_c4_g2,0.495235315308943
isogroupOFAVBQ_DN213883_c4_g3,NA
isogroupOFAVBQ_DN213884_c1_g3,0.286903437959121
isogroupOFAVBQ_DN213884_c1_g4,-0.0763902428011705
isogroupOFAVBQ_DN213885_c5_g3,NA
isogroupOFAVBQ_DN213885_c5_g5,NA
isogroupOFAVBQ_DN213887_c6_g1,NA
isogroupOFAVBQ_DN213890_c0_g1,NA
isogroupOFAVBQ_DN213891_c0_g2,1.46656717905946
isogroupOFAVBQ_DN213892_c2_g2,NA
isogroupOFAVBQ_DN213894_c6_g1,NA
isogroupOFAVBQ_DN213894_c7_g2,NA
isogroupOFAVBQ_DN213895_c4_g1,-0.0109875469713181
isogroupOFAVBQ_DN213896_c3_g1,0.124622498618643
isogroupOFAVBQ_DN213897_c0_g1,NA
isogroupOFAVBQ_DN213898_c0_g1,NA
isogroupOFAVBQ_DN213899_c2_g1,-0.236475151020371
isogroupOFAVBQ_DN213899_c2_g3,NA
isogroupOFAVBQ_DN213900_c2_g1,-0.127864689832794
isogroupOFAVBQ_DN213900_c3_g1,NA
isogroupOFAVBQ_DN213900_c4_g4,NA
isogroupOFAVBQ_DN213901_c0_g1,0.901640899519207
isogroupOFAVBQ_DN213901_c0_g2,0.0187121105477616
isogroupOFAVBQ_DN213904_c1_g1,1.63865563734072
isogroupOFAVBQ_DN213905_c7_g1,0.295827940840687
isogroupOFAVBQ_DN213906_c1_g2,NA
isogroupOFAVBQ_DN213906_c1_g4,NA
isogroupOFAVBQ_DN213907_c2_g1,NA
isogroupOFAVBQ_DN213907_c3_g2,-0.0609133214872236
isogroupOFAVBQ_DN213908_c0_g1,0.0444580345672223
isogroupOFAVBQ_DN213909_c3_g2,NA
isogroupOFAVBQ_DN213911_c0_g1,NA
isogroupOFAVBQ_DN213912_c1_g3,NA
isogroupOFAVBQ_DN213912_c1_g4,1.97625118860139e-05
isogroupOFAVBQ_DN213913_c1_g2,-0.00109069373730297
isogroupOFAVBQ_DN213913_c1_g5,NA
isogroupOFAVBQ_DN213916_c3_g5,NA
isogroupOFAVBQ_DN213917_c3_g1,NA
isogroupOFAVBQ_DN213918_c1_g2,-0.425431268294572
isogroupOFAVBQ_DN213919_c1_g1,NA
isogroupOFAVBQ_DN213919_c2_g1,NA
isogroupOFAVBQ_DN213921_c1_g1,NA
isogroupOFAVBQ_DN213922_c1_g2,-1.11126158256603
isogroupOFAVBQ_DN213923_c3_g1,0.0459243631755272
isogroupOFAVBQ_DN213923_c3_g2,NA
isogroupOFAVBQ_DN213925_c0_g1,-0.21145736048941
isogroupOFAVBQ_DN213926_c2_g1,NA
isogroupOFAVBQ_DN213928_c0_g1,-0.678396488481152
isogroupOFAVBQ_DN213930_c2_g1,-0.056474333540729
isogroupOFAVBQ_DN213930_c3_g1,0.000906728275216818
isogroupOFAVBQ_DN213932_c13_g1,NA
isogroupOFAVBQ_DN213932_c16_g1,0.0342280575473458
isogroupOFAVBQ_DN213933_c3_g3,NA
isogroupOFAVBQ_DN213933_c3_g4,NA
isogroupOFAVBQ_DN213933_c3_g5,NA
isogroupOFAVBQ_DN213934_c1_g1,NA
isogroupOFAVBQ_DN213936_c2_g2,NA
isogroupOFAVBQ_DN213936_c2_g3,0.238604271885212
isogroupOFAVBQ_DN213937_c0_g2,-1.03698353615124
isogroupOFAVBQ_DN213939_c5_g2,0.186267051315994
isogroupOFAVBQ_DN213939_c5_g5,NA
isogroupOFAVBQ_DN213940_c1_g1,NA
isogroupOFAVBQ_DN213940_c4_g1,-0.00612327740934733
isogroupOFAVBQ_DN213940_c4_g5,-0.0358261255282024
isogroupOFAVBQ_DN213941_c2_g2,0.158657831786982
isogroupOFAVBQ_DN213942_c0_g1,NA
isogroupOFAVBQ_DN213943_c0_g1,-0.536450626111457
isogroupOFAVBQ_DN213943_c0_g2,NA
isogroupOFAVBQ_DN213944_c0_g1,0.413048262717434
isogroupOFAVBQ_DN213944_c3_g1,0.0422711418177031
isogroupOFAVBQ_DN213944_c3_g2,-0.0982432603232395
isogroupOFAVBQ_DN213945_c0_g3,-0.260168587188299
isogroupOFAVBQ_DN213946_c2_g1,-0.300190891197818
isogroupOFAVBQ_DN213946_c2_g3,NA
isogroupOFAVBQ_DN213947_c5_g2,0.196532249471462
isogroupOFAVBQ_DN213948_c2_g1,-0.0988683391066393
isogroupOFAVBQ_DN213948_c2_g6,NA
isogroupOFAVBQ_DN213949_c2_g1,0.312327633655732
isogroupOFAVBQ_DN213950_c1_g1,0.190492776260892
isogroupOFAVBQ_DN213952_c1_g1,0.120921192295231
isogroupOFAVBQ_DN213952_c3_g2,0.012991796145297
isogroupOFAVBQ_DN213953_c2_g1,-0.0459243631755272
isogroupOFAVBQ_DN213954_c0_g1,NA
isogroupOFAVBQ_DN213954_c1_g2,0.244227141394798
isogroupOFAVBQ_DN213955_c2_g2,NA
isogroupOFAVBQ_DN213955_c2_g3,0.00874199838361436
isogroupOFAVBQ_DN213957_c2_g2,0.495950262780653
isogroupOFAVBQ_DN213957_c2_g3,0.00369566923961352
isogroupOFAVBQ_DN213958_c2_g2,NA
isogroupOFAVBQ_DN213959_c0_g1,NA
isogroupOFAVBQ_DN213959_c0_g3,NA
isogroupOFAVBQ_DN213960_c0_g1,0.370241129098141
isogroupOFAVBQ_DN213961_c0_g4,NA
isogroupOFAVBQ_DN213962_c0_g4,NA
isogroupOFAVBQ_DN213963_c3_g1,-0.0469504094095601
isogroupOFAVBQ_DN213965_c7_g1,NA
isogroupOFAVBQ_DN213966_c0_g3,-0.252768351904642
isogroupOFAVBQ_DN213967_c3_g2,0.222123674316305
isogroupOFAVBQ_DN213968_c0_g3,0.46788446278159
isogroupOFAVBQ_DN213969_c4_g1,NA
isogroupOFAVBQ_DN213970_c4_g1,-0.00831694863988287
isogroupOFAVBQ_DN213970_c5_g1,0.101641447652812
isogroupOFAVBQ_DN213972_c3_g1,0.133716948902861
isogroupOFAVBQ_DN213974_c0_g1,NA
isogroupOFAVBQ_DN213975_c1_g3,0.00428712466760539
isogroupOFAVBQ_DN213975_c1_g4,-0.0524875453731019
isogroupOFAVBQ_DN213975_c1_g5,NA
isogroupOFAVBQ_DN213977_c1_g1,NA
isogroupOFAVBQ_DN213978_c5_g1,-0.393632405920836
isogroupOFAVBQ_DN213981_c0_g1,0.133451376497425
isogroupOFAVBQ_DN213983_c3_g1,0.0567618151170177
isogroupOFAVBQ_DN213984_c0_g1,NA
isogroupOFAVBQ_DN213984_c1_g1,-1.3924228342447
isogroupOFAVBQ_DN213984_c1_g2,NA
isogroupOFAVBQ_DN213984_c1_g3,NA
isogroupOFAVBQ_DN213985_c0_g1,NA
isogroupOFAVBQ_DN213986_c2_g1,0.109445838977774
isogroupOFAVBQ_DN213986_c2_g3,NA
isogroupOFAVBQ_DN213987_c0_g2,NA
isogroupOFAVBQ_DN213987_c1_g1,NA
isogroupOFAVBQ_DN213988_c4_g1,NA
isogroupOFAVBQ_DN213991_c3_g2,0.583712671104848
isogroupOFAVBQ_DN213992_c5_g1,0.146945581445699
isogroupOFAVBQ_DN213993_c0_g1,-0.0183108426847287
isogroupOFAVBQ_DN213994_c2_g1,-1.60732082248743
isogroupOFAVBQ_DN213995_c1_g1,NA
isogroupOFAVBQ_DN213995_c5_g1,NA
isogroupOFAVBQ_DN213996_c1_g1,NA
isogroupOFAVBQ_DN213996_c2_g1,-0.254107531146244
isogroupOFAVBQ_DN213998_c2_g2,0.319573353279122
isogroupOFAVBQ_DN213999_c5_g2,0.10997568918384
isogroupOFAVBQ_DN214000_c0_g1,-0.223760239409303
isogroupOFAVBQ_DN214000_c0_g7,NA
isogroupOFAVBQ_DN214004_c1_g1,-0.265427662246514
isogroupOFAVBQ_DN214004_c1_g2,NA
isogroupOFAVBQ_DN214006_c13_g1,0.0794078185127857
isogroupOFAVBQ_DN214007_c2_g3,NA
isogroupOFAVBQ_DN214007_c2_g5,NA
isogroupOFAVBQ_DN214008_c0_g1,0.337210367081663
isogroupOFAVBQ_DN214010_c0_g1,0.205256894725042
isogroupOFAVBQ_DN214012_c6_g2,NA
isogroupOFAVBQ_DN214013_c1_g1,NA
isogroupOFAVBQ_DN214014_c0_g2,-0.639093278920911
isogroupOFAVBQ_DN214014_c0_g4,NA
isogroupOFAVBQ_DN214014_c0_g5,0.0814412342094428
isogroupOFAVBQ_DN214016_c1_g1,NA
isogroupOFAVBQ_DN214017_c0_g1,-0.0364362186507068
isogroupOFAVBQ_DN214018_c3_g2,NA
isogroupOFAVBQ_DN214019_c4_g1,NA
isogroupOFAVBQ_DN214021_c1_g1,NA
isogroupOFAVBQ_DN214025_c0_g3,-0.0484876362121223
isogroupOFAVBQ_DN214026_c1_g1,NA
isogroupOFAVBQ_DN214027_c4_g1,-2.01614974964262
isogroupOFAVBQ_DN214028_c2_g1,-0.116230921167903
isogroupOFAVBQ_DN214029_c3_g1,-0.147485042649754
isogroupOFAVBQ_DN214031_c0_g1,1.36324448886298
isogroupOFAVBQ_DN214032_c0_g1,NA
isogroupOFAVBQ_DN214034_c6_g1,0.246525994933377
isogroupOFAVBQ_DN214034_c6_g2,0.0165146401662991
isogroupOFAVBQ_DN214034_c6_g5,NA
isogroupOFAVBQ_DN214036_c5_g1,NA
isogroupOFAVBQ_DN214037_c14_g1,-0.0988683391066393
isogroupOFAVBQ_DN214040_c0_g1,-0.0308881497081517
isogroupOFAVBQ_DN214040_c1_g1,NA
isogroupOFAVBQ_DN214040_c1_g2,NA
isogroupOFAVBQ_DN214040_c1_g4,NA
isogroupOFAVBQ_DN214041_c3_g4,0.0683164661940003
isogroupOFAVBQ_DN214042_c3_g5,0.389272341887593
isogroupOFAVBQ_DN214043_c0_g3,NA
isogroupOFAVBQ_DN214044_c0_g3,NA
isogroupOFAVBQ_DN214044_c0_g4,-6.33558883367847
isogroupOFAVBQ_DN214045_c10_g1,NA
isogroupOFAVBQ_DN214046_c1_g1,0.420553236291478
isogroupOFAVBQ_DN214046_c1_g3,0.0317938975259869
isogroupOFAVBQ_DN214046_c1_g4,NA
isogroupOFAVBQ_DN214047_c0_g1,NA
isogroupOFAVBQ_DN214048_c5_g2,NA
isogroupOFAVBQ_DN214048_c5_g3,NA
isogroupOFAVBQ_DN214049_c3_g1,-0.564374878595975
isogroupOFAVBQ_DN214051_c0_g2,0.325915834350527
isogroupOFAVBQ_DN214051_c0_g5,NA
isogroupOFAVBQ_DN214052_c0_g1,-1.07888490321058
isogroupOFAVBQ_DN214053_c3_g2,9.75882030878695
isogroupOFAVBQ_DN214054_c2_g1,NA
isogroupOFAVBQ_DN214054_c2_g6,0.184230560258295
isogroupOFAVBQ_DN214054_c7_g1,NA
isogroupOFAVBQ_DN214056_c3_g1,0.0038243523701473
isogroupOFAVBQ_DN214057_c0_g1,-0.101353481546356
isogroupOFAVBQ_DN214058_c1_g4,-0.0182346356500896
isogroupOFAVBQ_DN214058_c1_g6,-0.184081390320954
isogroupOFAVBQ_DN214061_c0_g1,-0.253840756685228
isogroupOFAVBQ_DN214062_c5_g2,NA
isogroupOFAVBQ_DN214063_c3_g1,0.999894283216409
isogroupOFAVBQ_DN214063_c4_g1,NA
isogroupOFAVBQ_DN214064_c4_g2,-0.110544594343758
isogroupOFAVBQ_DN214066_c3_g1,NA
isogroupOFAVBQ_DN214066_c8_g1,0.0180807205269445
isogroupOFAVBQ_DN214068_c2_g2,-0.572156023542542
isogroupOFAVBQ_DN214069_c3_g3,0.13699008274414
isogroupOFAVBQ_DN214071_c3_g1,NA
isogroupOFAVBQ_DN214071_c4_g1,-1.31634060240227
isogroupOFAVBQ_DN214072_c2_g1,-0.189057578858693
isogroupOFAVBQ_DN214072_c2_g2,0.659791137361837
isogroupOFAVBQ_DN214073_c0_g1,-0.67327601285627
isogroupOFAVBQ_DN214075_c0_g3,NA
isogroupOFAVBQ_DN214079_c6_g2,-0.276698721769752
isogroupOFAVBQ_DN214080_c9_g1,NA
isogroupOFAVBQ_DN214080_c9_g2,NA
isogroupOFAVBQ_DN214080_c9_g3,NA
isogroupOFAVBQ_DN214081_c8_g1,0.884127006646608
isogroupOFAVBQ_DN214082_c1_g1,-0.0823169113331677
isogroupOFAVBQ_DN214082_c1_g5,-0.350425649046263
isogroupOFAVBQ_DN214083_c0_g1,0.659126978754105
isogroupOFAVBQ_DN214085_c1_g1,0.178228406987665
isogroupOFAVBQ_DN214086_c0_g1,NA
isogroupOFAVBQ_DN214087_c2_g1,-0.749055145474443
isogroupOFAVBQ_DN214087_c2_g3,NA
isogroupOFAVBQ_DN214088_c5_g2,NA
isogroupOFAVBQ_DN214089_c13_g2,4.92352074639169
isogroupOFAVBQ_DN214089_c9_g1,NA
isogroupOFAVBQ_DN214093_c10_g1,NA
isogroupOFAVBQ_DN214093_c11_g1,-0.0220122534001457
isogroupOFAVBQ_DN214094_c0_g2,0.465649777253735
isogroupOFAVBQ_DN214096_c3_g2,-0.0834586036956868
isogroupOFAVBQ_DN214097_c1_g3,-0.0864303369308455
isogroupOFAVBQ_DN214100_c0_g1,NA
isogroupOFAVBQ_DN214101_c0_g1,-0.0115976929999509
isogroupOFAVBQ_DN214101_c0_g5,-0.152365041356342
isogroupOFAVBQ_DN214102_c2_g1,0.0196412917787931
isogroupOFAVBQ_DN214105_c6_g1,0.00279965861949777
isogroupOFAVBQ_DN214106_c4_g4,NA
isogroupOFAVBQ_DN214108_c0_g2,NA
isogroupOFAVBQ_DN214110_c3_g1,NA
isogroupOFAVBQ_DN214111_c0_g2,0.0674520730124401
isogroupOFAVBQ_DN214112_c0_g5,0.0874861283437636
isogroupOFAVBQ_DN214115_c0_g1,-0.0207169962612196
isogroupOFAVBQ_DN214115_c0_g6,NA
isogroupOFAVBQ_DN214117_c5_g2,-0.867777133188672
isogroupOFAVBQ_DN214119_c0_g1,-0.679754890699022
isogroupOFAVBQ_DN214120_c0_g2,NA
isogroupOFAVBQ_DN214120_c0_g3,NA
isogroupOFAVBQ_DN214121_c6_g1,NA
isogroupOFAVBQ_DN214121_c8_g2,0.249279362505352
isogroupOFAVBQ_DN214122_c2_g1,NA
isogroupOFAVBQ_DN214125_c5_g1,-0.0175570902150149
isogroupOFAVBQ_DN214126_c6_g1,NA
isogroupOFAVBQ_DN214126_c6_g5,NA
isogroupOFAVBQ_DN214127_c1_g1,0.414656896713692
isogroupOFAVBQ_DN214127_c1_g6,-0.0504732612470673
isogroupOFAVBQ_DN214128_c2_g1,0.00420538286949186
isogroupOFAVBQ_DN214129_c3_g3,NA
isogroupOFAVBQ_DN214129_c3_g6,-0.0981427225209623
isogroupOFAVBQ_DN214129_c3_g8,-0.228561840351495
isogroupOFAVBQ_DN214130_c2_g1,1.78026319978441
isogroupOFAVBQ_DN214130_c2_g3,0.265420870694969
isogroupOFAVBQ_DN214132_c0_g1,-0.766764514798342
isogroupOFAVBQ_DN214133_c4_g1,NA
isogroupOFAVBQ_DN214136_c0_g1,-0.223203175106808
isogroupOFAVBQ_DN214136_c0_g3,NA
isogroupOFAVBQ_DN214137_c1_g4,0.897862776592473
isogroupOFAVBQ_DN214138_c3_g1,NA
isogroupOFAVBQ_DN214138_c3_g2,NA
isogroupOFAVBQ_DN214140_c0_g1,-0.00868320408820457
isogroupOFAVBQ_DN214142_c0_g1,-0.117103677561993
isogroupOFAVBQ_DN214144_c5_g4,0.0732910027497992
isogroupOFAVBQ_DN214147_c5_g1,NA
isogroupOFAVBQ_DN214148_c1_g1,-2.25666019318755
isogroupOFAVBQ_DN214148_c2_g2,0.0831712863606964
isogroupOFAVBQ_DN214149_c0_g1,NA
isogroupOFAVBQ_DN214149_c3_g1,-0.397552752673612
isogroupOFAVBQ_DN214150_c2_g1,-0.386486306429356
isogroupOFAVBQ_DN214151_c0_g1,0.0737711203543509
isogroupOFAVBQ_DN214152_c1_g1,NA
isogroupOFAVBQ_DN214154_c10_g2,NA
isogroupOFAVBQ_DN214154_c9_g1,NA
isogroupOFAVBQ_DN214155_c1_g1,-2.54324863315257
isogroupOFAVBQ_DN214156_c2_g1,NA
isogroupOFAVBQ_DN214156_c2_g2,0.0947992476928943
isogroupOFAVBQ_DN214159_c1_g1,0.0672494071989887
isogroupOFAVBQ_DN214160_c5_g2,-0.0934573792530634
isogroupOFAVBQ_DN214160_c5_g5,-0.133810873576565
isogroupOFAVBQ_DN214161_c3_g2,NA
isogroupOFAVBQ_DN214162_c1_g1,0.200701274843934
isogroupOFAVBQ_DN214163_c2_g2,0.0456834791627521
isogroupOFAVBQ_DN214163_c2_g3,NA
isogroupOFAVBQ_DN214165_c0_g1,NA
isogroupOFAVBQ_DN214165_c1_g1,-0.0545965341322408
isogroupOFAVBQ_DN214167_c1_g1,-0.131378946380249
isogroupOFAVBQ_DN214168_c0_g2,NA
