gene,logP
isogroupOFAVBQ_DN212074_c2_g1,0.0696428321469646
isogroupOFAVBQ_DN212076_c2_g1,-0.0128924085276758
isogroupOFAVBQ_DN212077_c5_g1,0.0410439290661494
isogroupOFAVBQ_DN212077_c7_g1,0.102865704178055
isogroupOFAVBQ_DN212078_c1_g2,0.0532108651983473
isogroupOFAVBQ_DN212079_c0_g1,-0.043605494651391
isogroupOFAVBQ_DN212080_c1_g2,-0.0771971885261334
isogroupOFAVBQ_DN212081_c5_g1,0.00395094932887667
isogroupOFAVBQ_DN212083_c2_g1,-0.121621325130938
isogroupOFAVBQ_DN212084_c6_g1,0.168719342951999
isogroupOFAVBQ_DN212084_c7_g2,-0.0595672833662415
isogroupOFAVBQ_DN212086_c1_g1,0.309073574269021
isogroupOFAVBQ_DN212086_c1_g2,-0.0101807815573232
isogroupOFAVBQ_DN212086_c1_g3,NA
isogroupOFAVBQ_DN212086_c1_g4,0.00241386469816262
isogroupOFAVBQ_DN212087_c0_g2,0.228146249734156
isogroupOFAVBQ_DN212088_c1_g4,NA
isogroupOFAVBQ_DN212096_c0_g3,0.0340295074090385
isogroupOFAVBQ_DN212098_c0_g2,-0.761773343034718
isogroupOFAVBQ_DN212099_c3_g3,NA
isogroupOFAVBQ_DN212099_c3_g4,0.043605494651391
isogroupOFAVBQ_DN212100_c0_g1,0.131274579407303
isogroupOFAVBQ_DN212100_c1_g1,NA
isogroupOFAVBQ_DN212101_c0_g1,-0.00837116872538807
isogroupOFAVBQ_DN212103_c3_g3,-0.464594440234972
isogroupOFAVBQ_DN212103_c3_g6,NA
isogroupOFAVBQ_DN212104_c4_g2,0.216592730442336
isogroupOFAVBQ_DN212105_c1_g1,0.126362903966877
isogroupOFAVBQ_DN212105_c1_g2,NA
isogroupOFAVBQ_DN212107_c1_g1,-0.0649014597286167
isogroupOFAVBQ_DN212108_c2_g2,0.0931639896334852
isogroupOFAVBQ_DN212111_c5_g1,0.0237120017266241
isogroupOFAVBQ_DN212112_c3_g1,0.047789273347756
isogroupOFAVBQ_DN212113_c1_g1,-0.149107925721875
isogroupOFAVBQ_DN212113_c2_g2,NA
isogroupOFAVBQ_DN212113_c2_g5,0.160172754894912
isogroupOFAVBQ_DN212113_c2_g6,-0.038360075979819
isogroupOFAVBQ_DN212114_c2_g2,0.0964737719038036
isogroupOFAVBQ_DN212116_c0_g2,0.0663740205417371
isogroupOFAVBQ_DN212120_c1_g1,0.0151510901895731
isogroupOFAVBQ_DN212121_c2_g1,NA
isogroupOFAVBQ_DN212122_c3_g1,-0.215221375496617
isogroupOFAVBQ_DN212122_c3_g2,NA
isogroupOFAVBQ_DN212122_c3_g6,-0.00181111730012884
isogroupOFAVBQ_DN212123_c2_g1,0.605096629297213
isogroupOFAVBQ_DN212124_c0_g1,-0.0791798930068939
isogroupOFAVBQ_DN212127_c0_g1,-0.297577748380255
isogroupOFAVBQ_DN212129_c5_g1,0.0931450043018909
isogroupOFAVBQ_DN212130_c7_g1,-0.149279183501522
isogroupOFAVBQ_DN212130_c7_g5,0.0173756766918298
isogroupOFAVBQ_DN212133_c3_g3,-0.178192532768269
isogroupOFAVBQ_DN212134_c4_g2,-0.485601734030171
isogroupOFAVBQ_DN212134_c4_g4,NA
isogroupOFAVBQ_DN212135_c8_g2,0.0279317543073553
isogroupOFAVBQ_DN212136_c6_g2,NA
isogroupOFAVBQ_DN212140_c1_g5,0.376895856918117
isogroupOFAVBQ_DN212141_c0_g1,0.384700750937676
isogroupOFAVBQ_DN212142_c0_g1,0.0270462672981623
isogroupOFAVBQ_DN212144_c0_g1,0.0113606658055256
isogroupOFAVBQ_DN212144_c0_g2,0.036662348456386
isogroupOFAVBQ_DN212144_c0_g5,NA
isogroupOFAVBQ_DN212146_c1_g3,-0.193872989603836
isogroupOFAVBQ_DN212147_c3_g1,NA
isogroupOFAVBQ_DN212148_c2_g1,-0.00902547169438653
isogroupOFAVBQ_DN212148_c2_g2,0.219205762901188
isogroupOFAVBQ_DN212151_c2_g1,0.0661782467196819
isogroupOFAVBQ_DN212152_c0_g1,0.0164515268676129
isogroupOFAVBQ_DN212153_c1_g1,0.000884337230107786
isogroupOFAVBQ_DN212154_c2_g1,0.390448150213046
isogroupOFAVBQ_DN212156_c0_g1,-0.0377706062759424
isogroupOFAVBQ_DN212156_c0_g2,-0.00592731935312465
isogroupOFAVBQ_DN212157_c1_g1,NA
isogroupOFAVBQ_DN212158_c0_g4,-0.0695312140688887
isogroupOFAVBQ_DN212159_c0_g1,-0.0838785419890229
isogroupOFAVBQ_DN212160_c0_g1,NA
isogroupOFAVBQ_DN212160_c0_g3,NA
isogroupOFAVBQ_DN212161_c2_g1,NA
isogroupOFAVBQ_DN212162_c7_g1,-0.0362709562609001
isogroupOFAVBQ_DN212163_c17_g2,0.128791448999969
isogroupOFAVBQ_DN212163_c1_g1,0.293428197922453
isogroupOFAVBQ_DN212163_c8_g1,0.151424025734026
isogroupOFAVBQ_DN212164_c2_g1,0.243879959530091
isogroupOFAVBQ_DN212164_c3_g1,-0.214267871054035
isogroupOFAVBQ_DN212169_c0_g1,-0.0752472850335175
isogroupOFAVBQ_DN212169_c0_g2,-0.00426376887049797
isogroupOFAVBQ_DN212170_c7_g3,-0.0267663708634691
isogroupOFAVBQ_DN212171_c0_g2,-0.250564195601692
isogroupOFAVBQ_DN212171_c1_g1,0.0788125981695964
isogroupOFAVBQ_DN212172_c1_g1,-0.120960711772452
isogroupOFAVBQ_DN212173_c1_g1,NA
isogroupOFAVBQ_DN212174_c10_g1,0.0715472288573028
isogroupOFAVBQ_DN212174_c12_g1,0.0663740205417371
isogroupOFAVBQ_DN212176_c0_g1,-0.0151510901895731
isogroupOFAVBQ_DN212179_c0_g2,0.043605494651391
isogroupOFAVBQ_DN212180_c0_g1,NA
isogroupOFAVBQ_DN212181_c3_g1,0.0447200204058733
isogroupOFAVBQ_DN212182_c0_g1,-0.241070697025491
isogroupOFAVBQ_DN212183_c2_g1,0.0193817178437078
isogroupOFAVBQ_DN212183_c3_g2,0.040802881423014
isogroupOFAVBQ_DN212183_c3_g4,NA
isogroupOFAVBQ_DN212184_c1_g1,0.096207037551992
isogroupOFAVBQ_DN212188_c1_g2,NA
isogroupOFAVBQ_DN212190_c7_g1,NA
isogroupOFAVBQ_DN212191_c4_g1,-0.188717121645093
isogroupOFAVBQ_DN212191_c7_g3,0.404143624666284
isogroupOFAVBQ_DN212194_c2_g1,0.892504620354878
isogroupOFAVBQ_DN212195_c3_g2,0.784069951784121
isogroupOFAVBQ_DN212195_c3_g5,0.00022238326697464
isogroupOFAVBQ_DN212196_c1_g1,0.0410439290661494
isogroupOFAVBQ_DN212196_c1_g5,NA
isogroupOFAVBQ_DN212198_c1_g2,NA
isogroupOFAVBQ_DN212198_c2_g1,NA
isogroupOFAVBQ_DN212198_c2_g2,NA
isogroupOFAVBQ_DN212199_c1_g2,0.0186477406712788
isogroupOFAVBQ_DN212200_c4_g1,0.0309004949086254
isogroupOFAVBQ_DN212201_c5_g1,NA
isogroupOFAVBQ_DN212203_c4_g3,NA
isogroupOFAVBQ_DN212203_c5_g1,NA
isogroupOFAVBQ_DN212204_c1_g1,-0.127271346180609
isogroupOFAVBQ_DN212205_c3_g1,-0.0266232947417297
isogroupOFAVBQ_DN212207_c0_g1,-0.154125487674178
isogroupOFAVBQ_DN212207_c3_g1,0.311860849572009
isogroupOFAVBQ_DN212208_c6_g3,-0.00181111730012884
isogroupOFAVBQ_DN212209_c2_g1,NA
isogroupOFAVBQ_DN212210_c0_g1,-0.111038795866554
isogroupOFAVBQ_DN212211_c0_g2,NA
isogroupOFAVBQ_DN212211_c0_g3,-0.2593781919922
isogroupOFAVBQ_DN212212_c0_g1,-0.569096553443477
isogroupOFAVBQ_DN212212_c0_g2,-0.357419721957346
isogroupOFAVBQ_DN212213_c6_g1,0.0141493905536778
isogroupOFAVBQ_DN212213_c6_g3,NA
isogroupOFAVBQ_DN212213_c6_g4,0.326850765106817
isogroupOFAVBQ_DN212213_c6_g6,NA
isogroupOFAVBQ_DN212215_c1_g2,-0.175988965251127
isogroupOFAVBQ_DN212220_c5_g1,1.17423539868427
isogroupOFAVBQ_DN212222_c5_g1,NA
isogroupOFAVBQ_DN212222_c5_g2,NA
isogroupOFAVBQ_DN212224_c1_g1,-0.121621325130938
isogroupOFAVBQ_DN212225_c2_g1,0.329990196992764
isogroupOFAVBQ_DN212227_c3_g1,NA
isogroupOFAVBQ_DN212230_c0_g1,NA
isogroupOFAVBQ_DN212231_c0_g1,NA
isogroupOFAVBQ_DN212231_c0_g3,0.00396390477566592
isogroupOFAVBQ_DN212232_c5_g1,NA
isogroupOFAVBQ_DN212233_c1_g2,0.0768546491789043
isogroupOFAVBQ_DN212234_c0_g2,-0.0271094966036133
isogroupOFAVBQ_DN212235_c0_g1,0.055478571972099
isogroupOFAVBQ_DN212235_c0_g2,0.151546394788774
isogroupOFAVBQ_DN212236_c0_g1,-0.186570325429685
isogroupOFAVBQ_DN212237_c1_g1,0.327591580441573
isogroupOFAVBQ_DN212238_c2_g1,-0.447882083765218
isogroupOFAVBQ_DN212239_c5_g1,NA
isogroupOFAVBQ_DN212239_c5_g2,NA
isogroupOFAVBQ_DN212239_c6_g1,-0.430684159671527
isogroupOFAVBQ_DN212240_c6_g1,NA
isogroupOFAVBQ_DN212240_c6_g2,NA
isogroupOFAVBQ_DN212241_c1_g1,-0.0661017666946211
isogroupOFAVBQ_DN212243_c0_g1,0.0131759648313303
isogroupOFAVBQ_DN212246_c0_g1,0.0963016628712038
isogroupOFAVBQ_DN212248_c2_g1,0.117007608102715
isogroupOFAVBQ_DN212248_c3_g1,0.166892010377841
isogroupOFAVBQ_DN212249_c1_g1,NA
isogroupOFAVBQ_DN212250_c1_g1,-1.92195845136323
isogroupOFAVBQ_DN212251_c1_g1,-0.0641300844620091
isogroupOFAVBQ_DN212251_c2_g1,-0.0154116638550292
isogroupOFAVBQ_DN212253_c5_g4,0.195855460144516
isogroupOFAVBQ_DN212254_c2_g1,0.888398526357236
isogroupOFAVBQ_DN212254_c3_g1,0.33067594800759
isogroupOFAVBQ_DN212255_c1_g3,NA
isogroupOFAVBQ_DN212256_c4_g1,-0.248596344657464
isogroupOFAVBQ_DN212257_c6_g1,0.067454743169104
isogroupOFAVBQ_DN212259_c1_g1,0.134471265703157
isogroupOFAVBQ_DN212261_c0_g2,-0.0592789738871915
isogroupOFAVBQ_DN212261_c1_g1,0.358156536668801
isogroupOFAVBQ_DN212264_c1_g1,0.106922331021801
isogroupOFAVBQ_DN212265_c0_g1,NA
isogroupOFAVBQ_DN212268_c4_g1,0.00262719431794107
isogroupOFAVBQ_DN212268_c4_g4,0.0653567759345398
isogroupOFAVBQ_DN212269_c5_g1,-0.0413818566318906
isogroupOFAVBQ_DN212272_c3_g1,NA
isogroupOFAVBQ_DN212274_c0_g1,NA
isogroupOFAVBQ_DN212275_c2_g1,-0.0249610439751508
isogroupOFAVBQ_DN212275_c3_g1,-0.400725830668114
isogroupOFAVBQ_DN212276_c3_g1,0.123360440711235
isogroupOFAVBQ_DN212276_c3_g2,-0.133010531763842
isogroupOFAVBQ_DN212276_c3_g3,0.0808330296748117
isogroupOFAVBQ_DN212277_c0_g1,NA
isogroupOFAVBQ_DN212281_c5_g1,-1.00794175299233
isogroupOFAVBQ_DN212282_c0_g1,0.0645213873608526
isogroupOFAVBQ_DN212283_c0_g1,0.122573662340416
isogroupOFAVBQ_DN212283_c0_g3,0.0132515860444456
isogroupOFAVBQ_DN212284_c3_g1,0.0618071565229764
isogroupOFAVBQ_DN212284_c3_g2,NA
isogroupOFAVBQ_DN212285_c0_g1,0.313737293782796
isogroupOFAVBQ_DN212286_c0_g1,0.0550334551812282
isogroupOFAVBQ_DN212288_c0_g1,NA
isogroupOFAVBQ_DN212288_c0_g3,0.106754023426349
isogroupOFAVBQ_DN212289_c2_g1,0.515300318227272
isogroupOFAVBQ_DN212289_c3_g1,0.110381641358893
isogroupOFAVBQ_DN212289_c3_g2,-0.32604196990812
isogroupOFAVBQ_DN212290_c1_g1,NA
isogroupOFAVBQ_DN212290_c3_g1,-0.117007608102715
isogroupOFAVBQ_DN212291_c1_g1,-0.0520275658206456
isogroupOFAVBQ_DN212292_c0_g1,0.0898046204964869
isogroupOFAVBQ_DN212293_c4_g1,NA
isogroupOFAVBQ_DN212296_c2_g1,-0.0708723351821991
isogroupOFAVBQ_DN212297_c0_g1,0.141140247473348
isogroupOFAVBQ_DN212298_c0_g1,NA
isogroupOFAVBQ_DN212298_c0_g3,NA
isogroupOFAVBQ_DN212299_c0_g2,0.0603434243036629
isogroupOFAVBQ_DN212300_c0_g1,-0.113152718666127
isogroupOFAVBQ_DN212302_c0_g1,NA
isogroupOFAVBQ_DN212303_c6_g4,NA
isogroupOFAVBQ_DN212303_c6_g5,0.275383988212257
isogroupOFAVBQ_DN212306_c0_g2,NA
isogroupOFAVBQ_DN212308_c0_g1,0.0210025526284354
isogroupOFAVBQ_DN212310_c3_g4,-0.166262314463702
isogroupOFAVBQ_DN212311_c0_g1,0.151424025734026
isogroupOFAVBQ_DN212312_c0_g2,0.0520551755178593
isogroupOFAVBQ_DN212314_c0_g2,0.0259395245131154
isogroupOFAVBQ_DN212315_c3_g1,-0.0102511419218601
isogroupOFAVBQ_DN212318_c0_g1,-0.144758235424962
isogroupOFAVBQ_DN212319_c2_g1,-0.0582589783357509
isogroupOFAVBQ_DN212320_c1_g1,NA
isogroupOFAVBQ_DN212321_c2_g1,NA
isogroupOFAVBQ_DN212322_c6_g1,NA
isogroupOFAVBQ_DN212323_c4_g2,0.00811420692414277
isogroupOFAVBQ_DN212323_c4_g4,-0.0377706062759424
isogroupOFAVBQ_DN212327_c4_g3,0.0868555421407796
isogroupOFAVBQ_DN212328_c0_g1,NA
isogroupOFAVBQ_DN212328_c0_g3,NA
isogroupOFAVBQ_DN212329_c11_g1,0.186148398017002
isogroupOFAVBQ_DN212331_c0_g1,-1.13898398577062
isogroupOFAVBQ_DN212332_c1_g1,NA
isogroupOFAVBQ_DN212333_c1_g1,-0.12605421706524
isogroupOFAVBQ_DN212335_c1_g1,-0.547716814252218
isogroupOFAVBQ_DN212335_c2_g1,-0.212262373581216
isogroupOFAVBQ_DN212336_c2_g2,-0.0270462672981623
isogroupOFAVBQ_DN212338_c0_g1,-0.000576264835517684
isogroupOFAVBQ_DN212340_c3_g2,NA
isogroupOFAVBQ_DN212344_c0_g1,NA
isogroupOFAVBQ_DN212344_c0_g3,NA
isogroupOFAVBQ_DN212346_c2_g1,-0.372967713387712
isogroupOFAVBQ_DN212346_c2_g2,-0.117680758875263
isogroupOFAVBQ_DN212347_c3_g1,0.00863443588454081
isogroupOFAVBQ_DN212348_c1_g3,-0.165389448689131
isogroupOFAVBQ_DN212350_c3_g1,NA
isogroupOFAVBQ_DN212350_c5_g2,0.662260181843371
isogroupOFAVBQ_DN212350_c5_g7,-0.0352526879231088
isogroupOFAVBQ_DN212352_c5_g1,NA
isogroupOFAVBQ_DN212352_c6_g2,NA
isogroupOFAVBQ_DN212354_c5_g1,NA
isogroupOFAVBQ_DN212354_c6_g1,0.026565825267042
isogroupOFAVBQ_DN212356_c1_g2,0.138534126240903
isogroupOFAVBQ_DN212356_c2_g2,-0.297210849129798
isogroupOFAVBQ_DN212357_c1_g2,0.14141521191913
isogroupOFAVBQ_DN212358_c1_g1,0.644365404132843
isogroupOFAVBQ_DN212359_c0_g2,-0.043605494651391
isogroupOFAVBQ_DN212359_c0_g4,NA
isogroupOFAVBQ_DN212361_c0_g2,-0.00199659264422601
isogroupOFAVBQ_DN212361_c1_g1,0.0484628366412595
isogroupOFAVBQ_DN212363_c0_g1,-0.036662348456386
isogroupOFAVBQ_DN212365_c0_g1,-0.107710220329653
isogroupOFAVBQ_DN212369_c0_g1,-0.444882521335774
isogroupOFAVBQ_DN212371_c1_g1,0.0235785576775058
isogroupOFAVBQ_DN212373_c1_g1,0.0530604948480982
isogroupOFAVBQ_DN212374_c2_g1,NA
isogroupOFAVBQ_DN212374_c5_g1,0.125472947111031
isogroupOFAVBQ_DN212374_c5_g2,-0.157639591745408
isogroupOFAVBQ_DN212376_c0_g2,0.118742576133669
isogroupOFAVBQ_DN212376_c1_g1,-0.410345744685663
isogroupOFAVBQ_DN212377_c3_g1,NA
isogroupOFAVBQ_DN212377_c8_g1,NA
isogroupOFAVBQ_DN212378_c2_g2,-0.150171819867654
isogroupOFAVBQ_DN212379_c1_g7,-0.309073574269021
isogroupOFAVBQ_DN212380_c4_g2,-0.108443827028935
isogroupOFAVBQ_DN212381_c2_g1,0.0591727968248537
isogroupOFAVBQ_DN212383_c0_g2,1.3946494373045
isogroupOFAVBQ_DN212384_c3_g1,-0.115167801043955
isogroupOFAVBQ_DN212384_c5_g4,0.0489325723000679
isogroupOFAVBQ_DN212385_c2_g1,NA
isogroupOFAVBQ_DN212385_c3_g1,0.00693469943694035
isogroupOFAVBQ_DN212385_c3_g3,NA
isogroupOFAVBQ_DN212385_c3_g4,NA
isogroupOFAVBQ_DN212386_c1_g1,-0.122115849233384
isogroupOFAVBQ_DN212389_c0_g1,-0.00477447950779229
isogroupOFAVBQ_DN212390_c2_g1,-0.417308646531872
isogroupOFAVBQ_DN212394_c0_g1,0.0772573575317942
isogroupOFAVBQ_DN212395_c0_g1,-0.0255615913989743
isogroupOFAVBQ_DN212397_c2_g1,-0.0310156825820423
isogroupOFAVBQ_DN212398_c3_g1,NA
isogroupOFAVBQ_DN212401_c7_g4,NA
isogroupOFAVBQ_DN212403_c7_g1,-0.143049141031124
isogroupOFAVBQ_DN212404_c1_g1,-0.207730440827172
isogroupOFAVBQ_DN212404_c2_g1,0.192818877430018
isogroupOFAVBQ_DN212406_c2_g3,-0.0173657380477337
isogroupOFAVBQ_DN212406_c2_g6,-0.0160371390461907
isogroupOFAVBQ_DN212408_c0_g1,NA
isogroupOFAVBQ_DN212411_c5_g1,NA
isogroupOFAVBQ_DN212412_c0_g1,0.071072605807511
isogroupOFAVBQ_DN212415_c2_g1,0.1259280381851
isogroupOFAVBQ_DN212417_c4_g1,0.0066706918254373
isogroupOFAVBQ_DN212417_c6_g1,NA
isogroupOFAVBQ_DN212419_c0_g1,0.143036115566546
isogroupOFAVBQ_DN212420_c0_g2,-0.206102445490835
isogroupOFAVBQ_DN212421_c0_g1,0.184393209213293
isogroupOFAVBQ_DN212422_c3_g4,0.688301282527094
isogroupOFAVBQ_DN212423_c1_g2,0.102206144353659
isogroupOFAVBQ_DN212425_c3_g4,0.0964737719038036
isogroupOFAVBQ_DN212426_c0_g1,0.3816406684648
isogroupOFAVBQ_DN212426_c0_g3,NA
isogroupOFAVBQ_DN212426_c0_g4,-0.043605494651391
isogroupOFAVBQ_DN212428_c0_g2,0.0595672833662415
isogroupOFAVBQ_DN212431_c2_g1,NA
isogroupOFAVBQ_DN212431_c2_g2,0.122315985279586
isogroupOFAVBQ_DN212432_c11_g1,0.0515953334316901
isogroupOFAVBQ_DN212432_c14_g1,0.15525512562798
isogroupOFAVBQ_DN212434_c4_g2,-0.292111552500082
isogroupOFAVBQ_DN212435_c4_g1,-0.0608450855767876
isogroupOFAVBQ_DN212436_c0_g1,0.0141493905536778
isogroupOFAVBQ_DN212437_c5_g1,NA
isogroupOFAVBQ_DN212438_c1_g3,-0.0237120017266241
isogroupOFAVBQ_DN212438_c1_g4,NA
isogroupOFAVBQ_DN212440_c1_g1,NA
isogroupOFAVBQ_DN212440_c1_g10,0.0868555421407796
isogroupOFAVBQ_DN212440_c1_g8,NA
isogroupOFAVBQ_DN212442_c1_g1,-0.0661782467196819
isogroupOFAVBQ_DN212442_c1_g2,NA
isogroupOFAVBQ_DN212443_c6_g1,-0.0136942143828715
isogroupOFAVBQ_DN212443_c7_g2,-0.0294720809623761
isogroupOFAVBQ_DN212443_c7_g4,NA
isogroupOFAVBQ_DN212444_c1_g1,-0.0603766333096363
isogroupOFAVBQ_DN212445_c1_g1,NA
isogroupOFAVBQ_DN212446_c2_g3,-0.599083929092538
isogroupOFAVBQ_DN212446_c2_g7,0.0819993432322287
isogroupOFAVBQ_DN212447_c5_g2,0.0294143721423715
isogroupOFAVBQ_DN212448_c4_g1,0.579010305344384
isogroupOFAVBQ_DN212448_c4_g2,-0.0722736453472731
isogroupOFAVBQ_DN212448_c4_g4,0.0865031715924078
isogroupOFAVBQ_DN212451_c2_g1,NA
isogroupOFAVBQ_DN212451_c4_g1,NA
isogroupOFAVBQ_DN212451_c5_g1,-0.234009591020052
isogroupOFAVBQ_DN212452_c2_g2,NA
isogroupOFAVBQ_DN212452_c3_g1,NA
isogroupOFAVBQ_DN212453_c2_g1,-0.0170925818024428
isogroupOFAVBQ_DN212454_c1_g1,0.00556254634817938
isogroupOFAVBQ_DN212456_c0_g1,0.162949138056052
isogroupOFAVBQ_DN212457_c0_g1,0.096207037551992
isogroupOFAVBQ_DN212458_c7_g1,NA
isogroupOFAVBQ_DN212459_c3_g3,0.000193016215964227
isogroupOFAVBQ_DN212460_c0_g1,0.0552050183200426
isogroupOFAVBQ_DN212460_c1_g1,0.0128924085276758
isogroupOFAVBQ_DN212462_c2_g2,NA
isogroupOFAVBQ_DN212463_c4_g1,0.0116246190662107
isogroupOFAVBQ_DN212463_c7_g1,0.638091478095033
isogroupOFAVBQ_DN212464_c3_g1,NA
isogroupOFAVBQ_DN212466_c1_g2,-0.0749410993235889
isogroupOFAVBQ_DN212467_c7_g1,-0.0690980780562978
isogroupOFAVBQ_DN212468_c1_g1,0.00693469943694035
isogroupOFAVBQ_DN212469_c1_g1,0.243879959530091
isogroupOFAVBQ_DN212470_c0_g1,NA
isogroupOFAVBQ_DN212472_c5_g1,0.0975572039632272
isogroupOFAVBQ_DN212473_c2_g2,0.158516579132376
isogroupOFAVBQ_DN212476_c2_g2,0.120248380312963
isogroupOFAVBQ_DN212477_c2_g1,-0.0347007563662127
isogroupOFAVBQ_DN212478_c1_g3,-0.153891975468088
isogroupOFAVBQ_DN212478_c1_g4,0.384700750937676
isogroupOFAVBQ_DN212479_c8_g2,-0.0353516025175164
isogroupOFAVBQ_DN212480_c1_g1,0.0154116638550292
isogroupOFAVBQ_DN212481_c3_g1,0.0968076838067948
isogroupOFAVBQ_DN212482_c0_g1,0.170547256493542
isogroupOFAVBQ_DN212485_c8_g1,-0.112853907740563
isogroupOFAVBQ_DN212486_c0_g1,-0.212262373581216
isogroupOFAVBQ_DN212491_c0_g1,NA
isogroupOFAVBQ_DN212492_c0_g1,0.175302046004072
isogroupOFAVBQ_DN212493_c6_g1,0.0210025526284354
isogroupOFAVBQ_DN212495_c1_g4,-0.186792713570231
isogroupOFAVBQ_DN212497_c3_g1,-1.31408479652621
isogroupOFAVBQ_DN212497_c3_g2,0.0401477667845131
isogroupOFAVBQ_DN212498_c2_g1,-0.124347932324141
isogroupOFAVBQ_DN212500_c0_g1,-0.0699375551376046
isogroupOFAVBQ_DN212500_c0_g2,0.0790304347100873
isogroupOFAVBQ_DN212502_c0_g1,NA
isogroupOFAVBQ_DN212503_c5_g1,-0.0139747619055924
isogroupOFAVBQ_DN212503_c7_g1,-0.0648204008885222
isogroupOFAVBQ_DN212504_c1_g1,NA
isogroupOFAVBQ_DN212504_c1_g3,NA
isogroupOFAVBQ_DN212504_c1_g4,NA
isogroupOFAVBQ_DN212506_c3_g5,0.250582256389666
isogroupOFAVBQ_DN212508_c1_g1,0.0917371125692755
isogroupOFAVBQ_DN212509_c2_g2,0.0301861134515257
isogroupOFAVBQ_DN212510_c0_g1,0.00815365031298922
isogroupOFAVBQ_DN212510_c0_g2,0.20419169678306
isogroupOFAVBQ_DN212511_c0_g1,0.515917194180926
isogroupOFAVBQ_DN212514_c0_g1,0.0349312097756209
isogroupOFAVBQ_DN212515_c0_g1,NA
isogroupOFAVBQ_DN212518_c1_g1,0.197176726443057
isogroupOFAVBQ_DN212519_c0_g2,0.0645213873608526
isogroupOFAVBQ_DN212520_c1_g1,0.112984724050158
isogroupOFAVBQ_DN212521_c0_g3,-0.43729885369559
isogroupOFAVBQ_DN212524_c0_g1,0.301486227315376
isogroupOFAVBQ_DN212525_c2_g1,-0.0735600856243923
isogroupOFAVBQ_DN212525_c2_g5,-0.0392407763532044
isogroupOFAVBQ_DN212526_c2_g2,0.0211807232812177
isogroupOFAVBQ_DN212529_c0_g2,-0.107376071596457
isogroupOFAVBQ_DN212530_c0_g1,-0.00927416089487857
isogroupOFAVBQ_DN212531_c3_g1,0.026565825267042
isogroupOFAVBQ_DN212531_c3_g3,0.282812187999937
isogroupOFAVBQ_DN212531_c4_g5,NA
isogroupOFAVBQ_DN212532_c1_g1,-0.107319606118495
isogroupOFAVBQ_DN212533_c2_g2,-0.234009591020052
isogroupOFAVBQ_DN212537_c4_g2,-0.194457891138759
isogroupOFAVBQ_DN212538_c1_g2,NA
isogroupOFAVBQ_DN212540_c1_g1,-0.0955754710907881
isogroupOFAVBQ_DN212541_c8_g2,-0.0547230423308587
isogroupOFAVBQ_DN212541_c9_g1,NA
isogroupOFAVBQ_DN212543_c1_g1,0.192146478622809
isogroupOFAVBQ_DN212543_c1_g3,0.0220127819243134
isogroupOFAVBQ_DN212543_c1_g4,NA
isogroupOFAVBQ_DN212544_c4_g1,0.430684159671527
isogroupOFAVBQ_DN212545_c1_g11,-0.499977788190626
isogroupOFAVBQ_DN212545_c1_g5,-1.14894002871915
isogroupOFAVBQ_DN212546_c0_g1,0.00608600797969402
isogroupOFAVBQ_DN212547_c8_g1,0.100179517353594
isogroupOFAVBQ_DN212551_c1_g1,-0.155561630865183
isogroupOFAVBQ_DN212553_c0_g1,0.150192529922988
isogroupOFAVBQ_DN212554_c6_g1,0.0783131737599122
isogroupOFAVBQ_DN212555_c1_g2,NA
isogroupOFAVBQ_DN212555_c2_g1,-0.0917371125692755
isogroupOFAVBQ_DN212556_c0_g1,0.0179293290954037
isogroupOFAVBQ_DN212556_c0_g5,0.0524701202488329
isogroupOFAVBQ_DN212558_c4_g1,-0.141558619670027
isogroupOFAVBQ_DN212559_c1_g1,-0.0703147998990436
isogroupOFAVBQ_DN212561_c0_g1,-0.121770585861262
isogroupOFAVBQ_DN212561_c0_g2,0.186148398017002
isogroupOFAVBQ_DN212562_c3_g1,0.0628042173520204
isogroupOFAVBQ_DN212563_c0_g1,NA
isogroupOFAVBQ_DN212564_c4_g2,NA
isogroupOFAVBQ_DN212565_c1_g1,NA
isogroupOFAVBQ_DN212565_c2_g1,NA
isogroupOFAVBQ_DN212566_c0_g2,NA
isogroupOFAVBQ_DN212567_c1_g1,NA
isogroupOFAVBQ_DN212568_c0_g1,NA
isogroupOFAVBQ_DN212572_c1_g3,-0.0516670002021985
isogroupOFAVBQ_DN212575_c0_g1,-0.0216792074313885
isogroupOFAVBQ_DN212576_c3_g1,-0.137497029608184
isogroupOFAVBQ_DN212576_c3_g2,0.223296207145743
isogroupOFAVBQ_DN212577_c7_g1,0.0881963022514409
isogroupOFAVBQ_DN212578_c2_g3,-1.14894002871915
isogroupOFAVBQ_DN212580_c0_g2,-0.0765424417679965
isogroupOFAVBQ_DN212582_c1_g1,0.13805309183424
isogroupOFAVBQ_DN212582_c8_g1,NA
isogroupOFAVBQ_DN212584_c1_g1,-0.041695406005872
isogroupOFAVBQ_DN212585_c0_g1,-0.0451300765604666
isogroupOFAVBQ_DN212592_c0_g2,NA
isogroupOFAVBQ_DN212593_c0_g1,-0.0538673295553132
isogroupOFAVBQ_DN212593_c3_g1,0.0278899437894089
isogroupOFAVBQ_DN212594_c3_g1,0.0699375551376046
isogroupOFAVBQ_DN212595_c4_g1,NA
isogroupOFAVBQ_DN212595_c7_g2,-0.232938393075358
isogroupOFAVBQ_DN212596_c0_g1,NA
