gene,logP
isogroupOFAVBQ_DN218535_c1_g1,0.190060062725288
isogroupOFAVBQ_DN218537_c0_g1,0.28636021339245
isogroupOFAVBQ_DN218538_c0_g1,NA
isogroupOFAVBQ_DN218540_c5_g1,NA
isogroupOFAVBQ_DN218541_c0_g1,0.939113593541614
isogroupOFAVBQ_DN218541_c4_g1,NA
isogroupOFAVBQ_DN218541_c4_g3,NA
isogroupOFAVBQ_DN218541_c4_g4,NA
isogroupOFAVBQ_DN218542_c8_g1,NA
isogroupOFAVBQ_DN218544_c0_g1,0.0945535524660871
isogroupOFAVBQ_DN218545_c2_g2,NA
isogroupOFAVBQ_DN218545_c2_g3,-0.0385817423262433
isogroupOFAVBQ_DN218546_c1_g1,NA
isogroupOFAVBQ_DN218546_c5_g1,-0.570556864301599
isogroupOFAVBQ_DN218546_c7_g1,NA
isogroupOFAVBQ_DN218546_c8_g1,0.250883247869107
isogroupOFAVBQ_DN218548_c3_g1,NA
isogroupOFAVBQ_DN218549_c1_g3,1.14635888139171
isogroupOFAVBQ_DN218550_c0_g1,NA
isogroupOFAVBQ_DN218551_c0_g1,0.0125571725754406
isogroupOFAVBQ_DN218554_c3_g1,-0.126197825221058
isogroupOFAVBQ_DN218554_c4_g1,-0.0125571725754406
isogroupOFAVBQ_DN218555_c3_g1,-0.13741995593096
isogroupOFAVBQ_DN218556_c1_g1,0.0276372082137311
isogroupOFAVBQ_DN218562_c2_g1,NA
isogroupOFAVBQ_DN218562_c2_g10,NA
isogroupOFAVBQ_DN218563_c1_g1,NA
isogroupOFAVBQ_DN218564_c0_g1,-0.174010273751653
isogroupOFAVBQ_DN218564_c0_g3,NA
isogroupOFAVBQ_DN218566_c0_g1,NA
isogroupOFAVBQ_DN218567_c4_g2,-0.277777067840439
isogroupOFAVBQ_DN218569_c0_g1,NA
isogroupOFAVBQ_DN218569_c0_g2,NA
isogroupOFAVBQ_DN218569_c0_g4,NA
isogroupOFAVBQ_DN218570_c2_g1,0.0229449280864617
isogroupOFAVBQ_DN218571_c5_g1,-0.249250209515082
isogroupOFAVBQ_DN218572_c0_g1,0.963260056599189
isogroupOFAVBQ_DN218574_c0_g1,NA
isogroupOFAVBQ_DN218575_c1_g4,-0.675380425465541
isogroupOFAVBQ_DN218575_c1_g8,0.482320754329377
isogroupOFAVBQ_DN218576_c1_g2,NA
isogroupOFAVBQ_DN218577_c6_g1,NA
isogroupOFAVBQ_DN218578_c2_g1,NA
isogroupOFAVBQ_DN218579_c7_g1,NA
isogroupOFAVBQ_DN218580_c0_g1,NA
isogroupOFAVBQ_DN218580_c2_g1,NA
isogroupOFAVBQ_DN218581_c0_g1,NA
isogroupOFAVBQ_DN218581_c0_g3,NA
isogroupOFAVBQ_DN218582_c4_g2,NA
isogroupOFAVBQ_DN218582_c4_g5,NA
isogroupOFAVBQ_DN218582_c4_g9,NA
isogroupOFAVBQ_DN218584_c2_g2,NA
isogroupOFAVBQ_DN218584_c2_g4,NA
isogroupOFAVBQ_DN218585_c1_g4,-0.396176480752192
isogroupOFAVBQ_DN218585_c1_g7,NA
isogroupOFAVBQ_DN218586_c0_g2,0.0106186340250252
isogroupOFAVBQ_DN218587_c2_g1,-0.157332218270028
isogroupOFAVBQ_DN218588_c1_g1,-0.356980454532844
isogroupOFAVBQ_DN218589_c0_g1,0.0113019071172576
isogroupOFAVBQ_DN218592_c1_g1,NA
isogroupOFAVBQ_DN218593_c0_g1,0.0599463146435801
isogroupOFAVBQ_DN218594_c5_g1,-0.359644245266654
isogroupOFAVBQ_DN218595_c2_g1,NA
isogroupOFAVBQ_DN218595_c5_g2,NA
isogroupOFAVBQ_DN218596_c1_g1,1.28175952790118
isogroupOFAVBQ_DN218598_c1_g1,NA
isogroupOFAVBQ_DN218598_c2_g2,NA
isogroupOFAVBQ_DN218599_c0_g2,0.224696343969903
isogroupOFAVBQ_DN218600_c0_g1,-0.18369258730538
isogroupOFAVBQ_DN218601_c0_g1,0.0124115091008706
isogroupOFAVBQ_DN218602_c1_g2,NA
isogroupOFAVBQ_DN218603_c2_g1,-1.06591613547252
isogroupOFAVBQ_DN218604_c0_g6,0.322858629690661
isogroupOFAVBQ_DN218605_c2_g1,-0.123619388905442
isogroupOFAVBQ_DN218606_c3_g1,5.53333458669499e-05
isogroupOFAVBQ_DN218608_c0_g1,0.170839757283102
isogroupOFAVBQ_DN218609_c0_g1,NA
isogroupOFAVBQ_DN218609_c0_g2,NA
isogroupOFAVBQ_DN218610_c8_g1,NA
isogroupOFAVBQ_DN218612_c1_g1,NA
isogroupOFAVBQ_DN218613_c1_g3,-0.173303143327504
isogroupOFAVBQ_DN218613_c2_g1,-0.635150358516498
isogroupOFAVBQ_DN218614_c0_g2,0.0495979919775998
isogroupOFAVBQ_DN218616_c0_g2,0.0159939424920293
isogroupOFAVBQ_DN218618_c3_g1,NA
isogroupOFAVBQ_DN218620_c0_g1,-0.173667803922813
isogroupOFAVBQ_DN218620_c0_g3,NA
isogroupOFAVBQ_DN218621_c3_g1,NA
isogroupOFAVBQ_DN218622_c1_g1,NA
isogroupOFAVBQ_DN218624_c3_g1,NA
isogroupOFAVBQ_DN218624_c4_g2,NA
isogroupOFAVBQ_DN218626_c2_g2,0.247060031212942
isogroupOFAVBQ_DN218626_c2_g4,NA
isogroupOFAVBQ_DN218627_c0_g1,NA
isogroupOFAVBQ_DN218627_c0_g2,NA
isogroupOFAVBQ_DN218629_c0_g1,0.0539489975356424
isogroupOFAVBQ_DN218630_c6_g1,0.0517929241772456
isogroupOFAVBQ_DN218631_c1_g3,0.297722462049287
isogroupOFAVBQ_DN218633_c0_g1,NA
isogroupOFAVBQ_DN218634_c0_g1,NA
isogroupOFAVBQ_DN218635_c4_g1,-0.80492490502195
isogroupOFAVBQ_DN218635_c5_g1,NA
isogroupOFAVBQ_DN218636_c1_g1,0.0922925096407461
isogroupOFAVBQ_DN218636_c1_g3,NA
isogroupOFAVBQ_DN218637_c9_g1,NA
isogroupOFAVBQ_DN218638_c0_g1,-0.164882615393235
isogroupOFAVBQ_DN218639_c6_g2,NA
isogroupOFAVBQ_DN218641_c0_g2,NA
isogroupOFAVBQ_DN218641_c1_g3,NA
isogroupOFAVBQ_DN218642_c0_g1,NA
isogroupOFAVBQ_DN218644_c1_g5,0.0682629305336017
isogroupOFAVBQ_DN218645_c0_g4,-0.464057459456137
isogroupOFAVBQ_DN218646_c2_g1,NA
isogroupOFAVBQ_DN218646_c2_g3,NA
isogroupOFAVBQ_DN218647_c1_g1,-0.713684204815439
isogroupOFAVBQ_DN218648_c3_g1,NA
isogroupOFAVBQ_DN218648_c4_g3,0.234044314795366
isogroupOFAVBQ_DN218648_c4_g4,NA
isogroupOFAVBQ_DN218649_c0_g1,0.0260169083895648
isogroupOFAVBQ_DN218650_c1_g1,-0.770109414168929
isogroupOFAVBQ_DN218650_c1_g2,-0.24497526569812
isogroupOFAVBQ_DN218652_c0_g1,0.66787927566645
isogroupOFAVBQ_DN218653_c0_g1,NA
isogroupOFAVBQ_DN218653_c0_g2,NA
isogroupOFAVBQ_DN218654_c1_g1,NA
isogroupOFAVBQ_DN218654_c1_g2,-0.164882615393235
isogroupOFAVBQ_DN218655_c0_g3,NA
isogroupOFAVBQ_DN218656_c1_g1,-0.435629513315293
isogroupOFAVBQ_DN218656_c1_g2,NA
isogroupOFAVBQ_DN218658_c3_g1,0.0272484293645213
isogroupOFAVBQ_DN218658_c4_g1,NA
isogroupOFAVBQ_DN218658_c4_g2,0.0105143970712199
isogroupOFAVBQ_DN218661_c4_g2,0.0235390072093049
isogroupOFAVBQ_DN218663_c0_g1,NA
isogroupOFAVBQ_DN218663_c0_g7,NA
isogroupOFAVBQ_DN218664_c0_g1,0.446331205086599
isogroupOFAVBQ_DN218665_c0_g2,NA
isogroupOFAVBQ_DN218666_c0_g1,-0.623418660993867
isogroupOFAVBQ_DN218667_c6_g1,-0.0182777852621819
isogroupOFAVBQ_DN218668_c2_g1,NA
isogroupOFAVBQ_DN218671_c2_g2,NA
isogroupOFAVBQ_DN218671_c2_g3,NA
isogroupOFAVBQ_DN218673_c0_g1,NA
isogroupOFAVBQ_DN218673_c5_g1,NA
isogroupOFAVBQ_DN218673_c6_g1,NA
isogroupOFAVBQ_DN218673_c7_g1,NA
isogroupOFAVBQ_DN218673_c7_g3,0.806390135559878
isogroupOFAVBQ_DN218673_c7_g5,NA
isogroupOFAVBQ_DN218674_c1_g1,-0.553268674764544
isogroupOFAVBQ_DN218675_c3_g3,NA
isogroupOFAVBQ_DN218675_c4_g1,-0.234662701497452
isogroupOFAVBQ_DN218676_c4_g9,-0.614127955738879
isogroupOFAVBQ_DN218678_c2_g1,NA
isogroupOFAVBQ_DN218678_c2_g2,NA
isogroupOFAVBQ_DN218678_c2_g4,NA
isogroupOFAVBQ_DN218678_c2_g5,NA
isogroupOFAVBQ_DN218681_c1_g1,0.705457323901046
isogroupOFAVBQ_DN218683_c3_g1,NA
isogroupOFAVBQ_DN218683_c3_g3,NA
isogroupOFAVBQ_DN218684_c1_g3,NA
isogroupOFAVBQ_DN218684_c1_g5,NA
isogroupOFAVBQ_DN218685_c0_g1,NA
isogroupOFAVBQ_DN218686_c0_g1,NA
isogroupOFAVBQ_DN218687_c1_g2,NA
isogroupOFAVBQ_DN218687_c1_g3,0.206777346208797
isogroupOFAVBQ_DN218688_c9_g1,-0.656614745324111
isogroupOFAVBQ_DN218690_c0_g1,NA
isogroupOFAVBQ_DN218690_c2_g2,-0.539294205175375
isogroupOFAVBQ_DN218692_c0_g1,0.0547252388123605
isogroupOFAVBQ_DN218692_c0_g2,NA
isogroupOFAVBQ_DN218693_c1_g1,NA
isogroupOFAVBQ_DN218694_c4_g3,-0.48240059152287
isogroupOFAVBQ_DN218696_c0_g1,NA
isogroupOFAVBQ_DN218697_c0_g1,-0.0368195560241392
isogroupOFAVBQ_DN218698_c0_g1,-0.0484424090710605
isogroupOFAVBQ_DN218699_c1_g1,-0.159238759516743
isogroupOFAVBQ_DN218699_c1_g2,-0.441686042559604
isogroupOFAVBQ_DN218700_c1_g1,-0.258202927961658
isogroupOFAVBQ_DN218701_c0_g1,0.177412007353236
isogroupOFAVBQ_DN218702_c3_g1,0.259979725692681
isogroupOFAVBQ_DN218703_c0_g3,-0.234755660404554
isogroupOFAVBQ_DN218703_c2_g1,NA
isogroupOFAVBQ_DN218704_c0_g1,NA
isogroupOFAVBQ_DN218705_c3_g2,-0.014268845101069
isogroupOFAVBQ_DN218706_c4_g3,-0.740855116775529
isogroupOFAVBQ_DN218707_c0_g1,0.294187544357955
isogroupOFAVBQ_DN218708_c2_g1,0.0680931827607833
isogroupOFAVBQ_DN218710_c4_g1,NA
isogroupOFAVBQ_DN218711_c1_g1,NA
isogroupOFAVBQ_DN218714_c2_g1,-0.05303076907234
isogroupOFAVBQ_DN218714_c2_g4,NA
isogroupOFAVBQ_DN218715_c3_g2,-0.0221261515334487
isogroupOFAVBQ_DN218718_c6_g3,NA
isogroupOFAVBQ_DN218720_c1_g3,-0.975609557025636
isogroupOFAVBQ_DN218720_c1_g4,NA
isogroupOFAVBQ_DN218721_c4_g1,-0.462197083569457
isogroupOFAVBQ_DN218722_c1_g1,NA
isogroupOFAVBQ_DN218722_c1_g2,NA
isogroupOFAVBQ_DN218723_c1_g2,NA
isogroupOFAVBQ_DN218725_c1_g2,-0.0708597682827238
isogroupOFAVBQ_DN218726_c1_g1,NA
isogroupOFAVBQ_DN218726_c1_g2,-0.157531121248943
isogroupOFAVBQ_DN218727_c0_g3,-0.297530759853672
isogroupOFAVBQ_DN218727_c1_g1,NA
isogroupOFAVBQ_DN218728_c0_g1,0.368199232567157
isogroupOFAVBQ_DN218728_c1_g2,-0.234662701497452
isogroupOFAVBQ_DN218729_c2_g1,NA
isogroupOFAVBQ_DN218729_c2_g2,NA
isogroupOFAVBQ_DN218730_c3_g1,-0.0115714351682247
isogroupOFAVBQ_DN218732_c0_g2,NA
isogroupOFAVBQ_DN218733_c1_g1,NA
isogroupOFAVBQ_DN218734_c4_g1,0.162210739883174
isogroupOFAVBQ_DN218735_c0_g1,NA
isogroupOFAVBQ_DN218735_c1_g1,NA
isogroupOFAVBQ_DN218737_c0_g1,-0.00593353473432262
isogroupOFAVBQ_DN218737_c0_g3,NA
isogroupOFAVBQ_DN218738_c1_g1,0.346568813661525
isogroupOFAVBQ_DN218739_c2_g2,0.75911641466912
isogroupOFAVBQ_DN218740_c4_g1,0.0103466326107976
isogroupOFAVBQ_DN218741_c0_g1,0.372044514492126
isogroupOFAVBQ_DN218742_c2_g1,-0.664959450165567
isogroupOFAVBQ_DN218744_c0_g1,NA
isogroupOFAVBQ_DN218745_c1_g1,NA
isogroupOFAVBQ_DN218746_c0_g1,-0.085463847235581
isogroupOFAVBQ_DN218746_c0_g5,NA
isogroupOFAVBQ_DN218747_c1_g1,-0.504095257207263
isogroupOFAVBQ_DN218748_c0_g1,0.0977000520863845
isogroupOFAVBQ_DN218749_c3_g1,NA
isogroupOFAVBQ_DN218749_c8_g1,NA
isogroupOFAVBQ_DN218750_c0_g3,NA
isogroupOFAVBQ_DN218752_c4_g1,0.182613451311551
isogroupOFAVBQ_DN218754_c1_g1,NA
isogroupOFAVBQ_DN218755_c1_g1,NA
isogroupOFAVBQ_DN218756_c3_g1,NA
isogroupOFAVBQ_DN218757_c4_g2,NA
isogroupOFAVBQ_DN218758_c3_g1,0.22461727647011
isogroupOFAVBQ_DN218759_c5_g1,0.683962895956746
isogroupOFAVBQ_DN218759_c5_g2,NA
isogroupOFAVBQ_DN218760_c0_g1,NA
isogroupOFAVBQ_DN218763_c4_g2,0.876982720111065
isogroupOFAVBQ_DN218765_c7_g3,NA
isogroupOFAVBQ_DN218766_c2_g1,NA
isogroupOFAVBQ_DN218767_c1_g1,2.0073209446751
isogroupOFAVBQ_DN218772_c0_g1,NA
isogroupOFAVBQ_DN218773_c0_g1,0.00706460129313072
isogroupOFAVBQ_DN218774_c1_g3,NA
isogroupOFAVBQ_DN218775_c4_g1,NA
isogroupOFAVBQ_DN218776_c0_g2,NA
isogroupOFAVBQ_DN218777_c7_g3,NA
isogroupOFAVBQ_DN218777_c7_g4,NA
isogroupOFAVBQ_DN218778_c2_g3,0.0685798088852571
isogroupOFAVBQ_DN218783_c7_g3,NA
isogroupOFAVBQ_DN218783_c9_g1,0.29983173967033
isogroupOFAVBQ_DN218784_c1_g1,-0.14836264248757
isogroupOFAVBQ_DN218784_c1_g2,NA
isogroupOFAVBQ_DN218785_c2_g3,NA
isogroupOFAVBQ_DN218786_c0_g1,NA
isogroupOFAVBQ_DN218787_c5_g1,-0.0585418022835897
isogroupOFAVBQ_DN218788_c0_g1,NA
isogroupOFAVBQ_DN218790_c0_g1,0.074450186874684
isogroupOFAVBQ_DN218792_c3_g1,0.0257146164259384
isogroupOFAVBQ_DN218793_c4_g1,NA
isogroupOFAVBQ_DN218793_c6_g1,NA
isogroupOFAVBQ_DN218794_c1_g1,0.0839672319064593
isogroupOFAVBQ_DN218794_c2_g4,0.5125945743301
isogroupOFAVBQ_DN218798_c0_g1,-1.68542890150893
isogroupOFAVBQ_DN218799_c3_g2,0.191310219573968
isogroupOFAVBQ_DN218800_c3_g3,NA
isogroupOFAVBQ_DN218801_c0_g1,0.0852886269671247
isogroupOFAVBQ_DN218801_c0_g7,NA
isogroupOFAVBQ_DN218803_c0_g2,0.205369216311876
isogroupOFAVBQ_DN218804_c4_g1,NA
isogroupOFAVBQ_DN218804_c4_g2,NA
isogroupOFAVBQ_DN218804_c4_g7,NA
isogroupOFAVBQ_DN218804_c4_g8,-0.0777094544172637
isogroupOFAVBQ_DN218805_c2_g2,0.325961039166992
isogroupOFAVBQ_DN218806_c1_g3,-0.185465304252508
isogroupOFAVBQ_DN218807_c0_g3,NA
isogroupOFAVBQ_DN218808_c0_g1,NA
isogroupOFAVBQ_DN218808_c0_g2,NA
isogroupOFAVBQ_DN218809_c0_g1,0.569685259549816
isogroupOFAVBQ_DN218810_c0_g1,-0.847651002970542
isogroupOFAVBQ_DN218811_c4_g2,NA
isogroupOFAVBQ_DN218812_c0_g1,NA
isogroupOFAVBQ_DN218815_c1_g1,NA
isogroupOFAVBQ_DN218816_c2_g3,0.039889045660772
isogroupOFAVBQ_DN218817_c1_g1,-0.448846109406017
isogroupOFAVBQ_DN218818_c0_g2,NA
isogroupOFAVBQ_DN218818_c1_g1,0.503313689549726
isogroupOFAVBQ_DN218819_c0_g2,-0.172312068971524
isogroupOFAVBQ_DN218820_c0_g1,NA
isogroupOFAVBQ_DN218820_c3_g1,NA
isogroupOFAVBQ_DN218820_c3_g2,NA
isogroupOFAVBQ_DN218823_c0_g1,-0.568255807755961
isogroupOFAVBQ_DN218827_c6_g2,NA
isogroupOFAVBQ_DN218829_c2_g1,0.612222026967382
isogroupOFAVBQ_DN218829_c3_g2,-0.032652280011842
isogroupOFAVBQ_DN218830_c0_g1,0.0471610868662834
isogroupOFAVBQ_DN218831_c0_g2,-0.153623503819593
isogroupOFAVBQ_DN218832_c0_g5,2.37806821469191
isogroupOFAVBQ_DN218833_c5_g1,NA
isogroupOFAVBQ_DN218834_c6_g1,NA
isogroupOFAVBQ_DN218834_c6_g2,NA
isogroupOFAVBQ_DN218836_c1_g1,-0.00934510967301178
isogroupOFAVBQ_DN218838_c1_g2,0.869223512680894
isogroupOFAVBQ_DN218839_c8_g2,0.497508794678038
isogroupOFAVBQ_DN218840_c0_g1,NA
isogroupOFAVBQ_DN218841_c2_g2,NA
isogroupOFAVBQ_DN218842_c0_g1,1.09500101896142
isogroupOFAVBQ_DN218842_c0_g3,-0.103966247653513
isogroupOFAVBQ_DN218843_c0_g2,0.926961296068006
isogroupOFAVBQ_DN218844_c1_g1,NA
isogroupOFAVBQ_DN218844_c7_g1,NA
isogroupOFAVBQ_DN218846_c1_g1,NA
isogroupOFAVBQ_DN218846_c2_g1,-0.0106186340250252
isogroupOFAVBQ_DN218847_c0_g2,NA
isogroupOFAVBQ_DN218848_c0_g2,-0.445398669773364
isogroupOFAVBQ_DN218849_c1_g1,NA
isogroupOFAVBQ_DN218850_c3_g2,0.488506147353061
isogroupOFAVBQ_DN218851_c1_g2,NA
isogroupOFAVBQ_DN218851_c1_g3,NA
isogroupOFAVBQ_DN218853_c4_g1,-0.129766699996939
isogroupOFAVBQ_DN218854_c5_g2,NA
isogroupOFAVBQ_DN218854_c5_g6,NA
isogroupOFAVBQ_DN218854_c5_g8,NA
isogroupOFAVBQ_DN218854_c7_g1,-0.30799032122399
isogroupOFAVBQ_DN218856_c5_g1,-0.552507787754565
isogroupOFAVBQ_DN218859_c1_g2,NA
isogroupOFAVBQ_DN218860_c1_g3,-0.0188745078603345
isogroupOFAVBQ_DN218861_c1_g1,0.319004349809948
isogroupOFAVBQ_DN218864_c1_g1,0.0125571725754406
isogroupOFAVBQ_DN218865_c3_g1,-0.0414422780073224
isogroupOFAVBQ_DN218865_c3_g4,NA
isogroupOFAVBQ_DN218866_c2_g1,0.113865997262908
isogroupOFAVBQ_DN218869_c1_g1,NA
isogroupOFAVBQ_DN218869_c2_g3,NA
isogroupOFAVBQ_DN218870_c1_g2,0.041425087717074
isogroupOFAVBQ_DN218871_c1_g1,NA
isogroupOFAVBQ_DN218871_c1_g2,-0.0416390519340753
isogroupOFAVBQ_DN218872_c0_g1,0.557578724073186
isogroupOFAVBQ_DN218873_c1_g2,-0.171537169970676
isogroupOFAVBQ_DN218873_c1_g3,NA
isogroupOFAVBQ_DN218874_c4_g1,-0.429163100458521
isogroupOFAVBQ_DN218875_c1_g2,NA
isogroupOFAVBQ_DN218876_c1_g1,-0.28097521833901
isogroupOFAVBQ_DN218876_c1_g3,-0.240561598014557
isogroupOFAVBQ_DN218877_c0_g3,-0.0285824985554409
isogroupOFAVBQ_DN218878_c1_g1,0.622068078259451
isogroupOFAVBQ_DN218878_c1_g2,NA
isogroupOFAVBQ_DN218879_c0_g3,0.179877888163488
isogroupOFAVBQ_DN218881_c5_g1,NA
isogroupOFAVBQ_DN218882_c1_g1,-0.191928086732917
isogroupOFAVBQ_DN218885_c2_g2,NA
isogroupOFAVBQ_DN218885_c2_g3,NA
isogroupOFAVBQ_DN218885_c2_g7,-0.118043969782136
isogroupOFAVBQ_DN218886_c7_g1,NA
isogroupOFAVBQ_DN218888_c0_g2,0.307479370165644
isogroupOFAVBQ_DN218889_c3_g3,0.712468339012522
isogroupOFAVBQ_DN218891_c6_g1,NA
isogroupOFAVBQ_DN218892_c0_g3,-0.157746706668096
isogroupOFAVBQ_DN218893_c2_g6,NA
isogroupOFAVBQ_DN218894_c0_g1,0.0473133664702429
isogroupOFAVBQ_DN218895_c3_g2,NA
isogroupOFAVBQ_DN218896_c2_g1,-0.13422487103524
isogroupOFAVBQ_DN218896_c2_g4,NA
isogroupOFAVBQ_DN218898_c0_g1,NA
isogroupOFAVBQ_DN218899_c3_g2,0.17312521745134
isogroupOFAVBQ_DN218899_c3_g5,NA
isogroupOFAVBQ_DN218900_c1_g3,-0.122602075891307
isogroupOFAVBQ_DN218901_c0_g1,NA
isogroupOFAVBQ_DN218903_c1_g3,NA
isogroupOFAVBQ_DN218904_c0_g2,0.0115714351682247
isogroupOFAVBQ_DN218906_c1_g3,-0.0689298422308579
isogroupOFAVBQ_DN218907_c0_g1,-1.0413099917431
isogroupOFAVBQ_DN218908_c1_g2,-0.00393079012362365
isogroupOFAVBQ_DN218910_c0_g2,-0.196503563645921
isogroupOFAVBQ_DN218911_c1_g1,NA
isogroupOFAVBQ_DN218912_c2_g3,NA
isogroupOFAVBQ_DN218912_c2_g4,0.869558073887485
isogroupOFAVBQ_DN218914_c0_g1,0.234662701497452
isogroupOFAVBQ_DN218914_c0_g2,0.973279714337252
isogroupOFAVBQ_DN218914_c0_g3,0.926961296068006
isogroupOFAVBQ_DN218915_c5_g2,NA
isogroupOFAVBQ_DN218916_c4_g1,-0.0626350472157005
isogroupOFAVBQ_DN218916_c4_g2,NA
isogroupOFAVBQ_DN218918_c1_g1,0.0238046816247877
isogroupOFAVBQ_DN218919_c3_g1,NA
isogroupOFAVBQ_DN218920_c0_g2,0.0416390519340753
isogroupOFAVBQ_DN218921_c6_g2,NA
isogroupOFAVBQ_DN218922_c0_g1,NA
isogroupOFAVBQ_DN218922_c0_g2,NA
isogroupOFAVBQ_DN218923_c6_g1,-0.0230401674231404
isogroupOFAVBQ_DN218924_c0_g2,NA
isogroupOFAVBQ_DN218924_c0_g3,NA
isogroupOFAVBQ_DN218925_c3_g3,NA
isogroupOFAVBQ_DN218925_c3_g4,NA
isogroupOFAVBQ_DN218926_c2_g1,0.223667913925456
isogroupOFAVBQ_DN218929_c1_g4,-0.117431979360334
isogroupOFAVBQ_DN218930_c0_g1,NA
isogroupOFAVBQ_DN218930_c1_g1,-0.0108405891834714
isogroupOFAVBQ_DN218931_c3_g4,NA
isogroupOFAVBQ_DN218932_c0_g2,-0.7662601673595
isogroupOFAVBQ_DN218933_c2_g2,NA
isogroupOFAVBQ_DN218933_c2_g3,0.0832778277900749
isogroupOFAVBQ_DN218933_c2_g7,NA
isogroupOFAVBQ_DN218934_c3_g1,NA
isogroupOFAVBQ_DN218935_c1_g2,-0.223423252177572
isogroupOFAVBQ_DN218937_c0_g1,0.480817591198395
isogroupOFAVBQ_DN218942_c0_g1,NA
isogroupOFAVBQ_DN218943_c1_g1,NA
isogroupOFAVBQ_DN218943_c2_g1,NA
isogroupOFAVBQ_DN218943_c2_g3,NA
isogroupOFAVBQ_DN218944_c5_g2,-0.313865831432413
isogroupOFAVBQ_DN218944_c5_g3,NA
isogroupOFAVBQ_DN218945_c2_g1,0.0977000520863845
isogroupOFAVBQ_DN218945_c2_g2,NA
isogroupOFAVBQ_DN218946_c1_g1,NA
isogroupOFAVBQ_DN218947_c0_g1,NA
isogroupOFAVBQ_DN218948_c0_g1,-0.588206686947756
isogroupOFAVBQ_DN218948_c0_g2,0.0309846461687625
isogroupOFAVBQ_DN218948_c0_g7,NA
isogroupOFAVBQ_DN218949_c1_g6,0.3590415664608
isogroupOFAVBQ_DN218950_c4_g1,-0.571778691726732
isogroupOFAVBQ_DN218952_c1_g1,0.273031978491643
isogroupOFAVBQ_DN218952_c1_g4,-0.142373819602731
isogroupOFAVBQ_DN218953_c3_g1,NA
isogroupOFAVBQ_DN218954_c0_g1,-0.0160068364298481
isogroupOFAVBQ_DN218955_c0_g1,0.123619388905442
isogroupOFAVBQ_DN218957_c1_g5,0.0620279872475378
isogroupOFAVBQ_DN218958_c0_g1,NA
isogroupOFAVBQ_DN218959_c0_g2,0.230765526158932
isogroupOFAVBQ_DN218960_c0_g1,-0.149455994548468
isogroupOFAVBQ_DN218962_c0_g1,NA
isogroupOFAVBQ_DN218963_c1_g1,NA
isogroupOFAVBQ_DN218965_c1_g1,-0.193496407490046
isogroupOFAVBQ_DN218965_c1_g2,NA
isogroupOFAVBQ_DN218967_c6_g2,0.443449091995791
isogroupOFAVBQ_DN218968_c1_g1,0.017824021596705
isogroupOFAVBQ_DN218968_c3_g3,-0.307479370165644
isogroupOFAVBQ_DN218970_c0_g1,0.322445570973556
isogroupOFAVBQ_DN218972_c3_g3,NA
isogroupOFAVBQ_DN218972_c3_g6,NA
isogroupOFAVBQ_DN218973_c6_g1,0.104123263058521
isogroupOFAVBQ_DN218974_c0_g1,-0.0441183406704383
isogroupOFAVBQ_DN218975_c1_g5,-0.048249742018798
isogroupOFAVBQ_DN218976_c2_g2,NA
isogroupOFAVBQ_DN218976_c2_g3,NA
isogroupOFAVBQ_DN218977_c4_g1,NA
isogroupOFAVBQ_DN218977_c4_g4,NA
isogroupOFAVBQ_DN218978_c1_g2,NA
isogroupOFAVBQ_DN218978_c2_g1,NA
isogroupOFAVBQ_DN218978_c2_g4,NA
isogroupOFAVBQ_DN218980_c0_g1,0.0107173929173592
isogroupOFAVBQ_DN218982_c1_g1,NA
isogroupOFAVBQ_DN218982_c1_g2,NA
isogroupOFAVBQ_DN218982_c1_g3,NA
isogroupOFAVBQ_DN218983_c1_g1,-0.826471673028432
isogroupOFAVBQ_DN218984_c5_g3,NA
isogroupOFAVBQ_DN218985_c4_g1,0.186099209616523
isogroupOFAVBQ_DN218986_c0_g2,-0.0168498677078519
isogroupOFAVBQ_DN218989_c0_g1,0.325061114222824
isogroupOFAVBQ_DN218990_c1_g3,NA
isogroupOFAVBQ_DN218992_c0_g1,NA
isogroupOFAVBQ_DN218994_c3_g2,0.140765568892923
isogroupOFAVBQ_DN218994_c3_g3,NA
isogroupOFAVBQ_DN218995_c0_g3,NA
isogroupOFAVBQ_DN218995_c0_g6,NA
isogroupOFAVBQ_DN218996_c2_g1,NA
isogroupOFAVBQ_DN218998_c2_g1,-0.0777435711820132
isogroupOFAVBQ_DN218999_c3_g1,NA
isogroupOFAVBQ_DN218999_c7_g3,NA
isogroupOFAVBQ_DN219000_c0_g2,-0.258818276476818
isogroupOFAVBQ_DN219001_c5_g1,-0.0230127770305587
isogroupOFAVBQ_DN219002_c7_g1,NA
isogroupOFAVBQ_DN219002_c7_g3,NA
isogroupOFAVBQ_DN219002_c7_g4,NA
isogroupOFAVBQ_DN219002_c8_g1,NA
isogroupOFAVBQ_DN219003_c1_g1,NA
isogroupOFAVBQ_DN219005_c3_g1,-0.0276372082137311
isogroupOFAVBQ_DN219006_c1_g1,-0.243222493622962
isogroupOFAVBQ_DN219007_c0_g1,0.157597335370949
isogroupOFAVBQ_DN219009_c4_g2,-0.427550096000705
isogroupOFAVBQ_DN219010_c1_g2,0.0105143970712199
isogroupOFAVBQ_DN219011_c0_g1,NA
isogroupOFAVBQ_DN219012_c1_g1,0.407609167203966
isogroupOFAVBQ_DN219013_c0_g2,NA
