ProbeID,modules2019
isogroupOFAVBQ_DN214250_c2_g1,0
isogroupOFAVBQ_DN214253_c4_g2,0
isogroupOFAVBQ_DN214257_c0_g1,0
isogroupOFAVBQ_DN214258_c3_g2,0
isogroupOFAVBQ_DN214259_c1_g1,0
isogroupOFAVBQ_DN214260_c4_g1,0
isogroupOFAVBQ_DN214260_c4_g2,0
isogroupOFAVBQ_DN214260_c4_g3,0
isogroupOFAVBQ_DN214261_c0_g2,0
isogroupOFAVBQ_DN214263_c4_g1,0
isogroupOFAVBQ_DN214263_c5_g1,0
isogroupOFAVBQ_DN214266_c0_g1,0
isogroupOFAVBQ_DN214268_c1_g2,0
isogroupOFAVBQ_DN214270_c2_g1,0
isogroupOFAVBQ_DN214270_c7_g1,0
isogroupOFAVBQ_DN214270_c8_g2,0
isogroupOFAVBQ_DN214272_c2_g1,0
isogroupOFAVBQ_DN214273_c0_g2,0
isogroupOFAVBQ_DN214274_c0_g2,0
isogroupOFAVBQ_DN214274_c2_g1,0
isogroupOFAVBQ_DN214275_c6_g1,0
isogroupOFAVBQ_DN214276_c2_g1,0
isogroupOFAVBQ_DN214277_c3_g1,0
isogroupOFAVBQ_DN214277_c3_g3,0
isogroupOFAVBQ_DN214280_c1_g1,0
isogroupOFAVBQ_DN214281_c1_g1,0
isogroupOFAVBQ_DN214284_c4_g2,0
isogroupOFAVBQ_DN214285_c1_g1,0
isogroupOFAVBQ_DN214285_c1_g2,0
isogroupOFAVBQ_DN214287_c1_g1,0
isogroupOFAVBQ_DN214288_c5_g1,0
isogroupOFAVBQ_DN214289_c0_g1,0
isogroupOFAVBQ_DN214290_c0_g1,0
isogroupOFAVBQ_DN214291_c3_g2,0
isogroupOFAVBQ_DN214293_c3_g1,0
isogroupOFAVBQ_DN214294_c3_g3,0
isogroupOFAVBQ_DN214295_c1_g1,0
isogroupOFAVBQ_DN214296_c4_g1,0
isogroupOFAVBQ_DN214296_c5_g1,0
isogroupOFAVBQ_DN214298_c0_g2,0
isogroupOFAVBQ_DN214299_c2_g1,0
isogroupOFAVBQ_DN214301_c3_g1,0
isogroupOFAVBQ_DN214302_c2_g2,0
isogroupOFAVBQ_DN214303_c0_g1,0
isogroupOFAVBQ_DN214304_c3_g1,0
isogroupOFAVBQ_DN214305_c1_g1,0
isogroupOFAVBQ_DN214309_c1_g1,0
isogroupOFAVBQ_DN214310_c2_g1,0
isogroupOFAVBQ_DN214311_c2_g3,0
isogroupOFAVBQ_DN214312_c2_g1,0
isogroupOFAVBQ_DN214313_c0_g2,0
isogroupOFAVBQ_DN214316_c0_g1,0
isogroupOFAVBQ_DN214316_c0_g2,0
isogroupOFAVBQ_DN214318_c0_g1,0
isogroupOFAVBQ_DN214319_c1_g3,0
isogroupOFAVBQ_DN214319_c1_g8,0
isogroupOFAVBQ_DN214324_c1_g1,0
isogroupOFAVBQ_DN214324_c1_g5,0
isogroupOFAVBQ_DN214325_c0_g1,0
isogroupOFAVBQ_DN214326_c2_g1,0
isogroupOFAVBQ_DN214329_c1_g1,0
isogroupOFAVBQ_DN214329_c1_g2,0
isogroupOFAVBQ_DN214330_c1_g1,0
isogroupOFAVBQ_DN214335_c0_g1,0
isogroupOFAVBQ_DN214336_c6_g3,0
isogroupOFAVBQ_DN214338_c1_g1,0
isogroupOFAVBQ_DN214338_c1_g2,0
isogroupOFAVBQ_DN214340_c7_g1,0
isogroupOFAVBQ_DN214340_c7_g3,0
isogroupOFAVBQ_DN214341_c1_g3,0
isogroupOFAVBQ_DN214342_c2_g1,0
isogroupOFAVBQ_DN214344_c1_g1,0
isogroupOFAVBQ_DN214344_c1_g3,1
isogroupOFAVBQ_DN214345_c4_g1,0
isogroupOFAVBQ_DN214345_c6_g1,0
isogroupOFAVBQ_DN214345_c7_g3,0
isogroupOFAVBQ_DN214346_c0_g1,0
isogroupOFAVBQ_DN214349_c4_g1,0
isogroupOFAVBQ_DN214349_c4_g4,0
isogroupOFAVBQ_DN214350_c1_g2,0
isogroupOFAVBQ_DN214352_c3_g1,0
isogroupOFAVBQ_DN214354_c9_g1,0
isogroupOFAVBQ_DN214355_c6_g1,0
isogroupOFAVBQ_DN214356_c4_g1,0
isogroupOFAVBQ_DN214357_c7_g1,0
isogroupOFAVBQ_DN214359_c1_g1,0
isogroupOFAVBQ_DN214360_c2_g1,0
isogroupOFAVBQ_DN214361_c0_g2,0
isogroupOFAVBQ_DN214362_c3_g1,0
isogroupOFAVBQ_DN214363_c0_g1,0
isogroupOFAVBQ_DN214364_c1_g1,0
isogroupOFAVBQ_DN214364_c1_g4,0
isogroupOFAVBQ_DN214366_c8_g5,0
isogroupOFAVBQ_DN214368_c1_g3,0
isogroupOFAVBQ_DN214368_c1_g4,1
isogroupOFAVBQ_DN214368_c1_g6,0
isogroupOFAVBQ_DN214369_c0_g2,0
isogroupOFAVBQ_DN214370_c1_g5,0
isogroupOFAVBQ_DN214371_c5_g2,0
isogroupOFAVBQ_DN214372_c3_g1,0
isogroupOFAVBQ_DN214372_c4_g2,0
isogroupOFAVBQ_DN214373_c0_g1,0
isogroupOFAVBQ_DN214373_c1_g2,0
isogroupOFAVBQ_DN214374_c3_g4,0
isogroupOFAVBQ_DN214375_c3_g1,0
isogroupOFAVBQ_DN214375_c3_g2,0
isogroupOFAVBQ_DN214375_c3_g4,0
isogroupOFAVBQ_DN214376_c0_g2,0
isogroupOFAVBQ_DN214377_c4_g1,0
isogroupOFAVBQ_DN214379_c6_g1,0
isogroupOFAVBQ_DN214379_c7_g2,0
isogroupOFAVBQ_DN214379_c7_g3,0
isogroupOFAVBQ_DN214380_c0_g1,0
isogroupOFAVBQ_DN214380_c0_g2,0
isogroupOFAVBQ_DN214381_c1_g1,0
isogroupOFAVBQ_DN214382_c1_g3,0
isogroupOFAVBQ_DN214384_c4_g1,0
isogroupOFAVBQ_DN214386_c1_g2,0
isogroupOFAVBQ_DN214387_c5_g1,0
isogroupOFAVBQ_DN214388_c2_g1,0
isogroupOFAVBQ_DN214388_c2_g2,0
isogroupOFAVBQ_DN214390_c1_g1,0
isogroupOFAVBQ_DN214391_c0_g1,0
isogroupOFAVBQ_DN214392_c2_g1,0
isogroupOFAVBQ_DN214393_c1_g1,0
isogroupOFAVBQ_DN214394_c3_g1,0
isogroupOFAVBQ_DN214397_c1_g3,0
isogroupOFAVBQ_DN214397_c2_g1,1
isogroupOFAVBQ_DN214398_c6_g1,0
isogroupOFAVBQ_DN214399_c1_g1,0
isogroupOFAVBQ_DN214399_c1_g4,0
isogroupOFAVBQ_DN214400_c1_g1,0
isogroupOFAVBQ_DN214400_c2_g1,0
isogroupOFAVBQ_DN214401_c6_g1,0
isogroupOFAVBQ_DN214403_c11_g1,0
isogroupOFAVBQ_DN214404_c0_g1,0
isogroupOFAVBQ_DN214404_c0_g2,0
isogroupOFAVBQ_DN214407_c0_g2,0
isogroupOFAVBQ_DN214408_c4_g2,0
isogroupOFAVBQ_DN214408_c4_g3,0
isogroupOFAVBQ_DN214408_c4_g4,0
isogroupOFAVBQ_DN214408_c5_g2,0
isogroupOFAVBQ_DN214413_c2_g2,0
isogroupOFAVBQ_DN214413_c2_g3,0
isogroupOFAVBQ_DN214413_c2_g4,0
isogroupOFAVBQ_DN214414_c0_g1,0
isogroupOFAVBQ_DN214415_c0_g3,0
isogroupOFAVBQ_DN214416_c2_g1,0
isogroupOFAVBQ_DN214416_c3_g1,0
isogroupOFAVBQ_DN214417_c0_g1,0
isogroupOFAVBQ_DN214418_c0_g2,0
isogroupOFAVBQ_DN214418_c0_g3,0
isogroupOFAVBQ_DN214419_c0_g2,0
isogroupOFAVBQ_DN214420_c1_g1,0
isogroupOFAVBQ_DN214421_c9_g3,0
isogroupOFAVBQ_DN214422_c0_g1,0
isogroupOFAVBQ_DN214423_c3_g1,0
isogroupOFAVBQ_DN214424_c0_g1,0
isogroupOFAVBQ_DN214424_c0_g2,0
isogroupOFAVBQ_DN214425_c5_g1,0
isogroupOFAVBQ_DN214425_c5_g3,0
isogroupOFAVBQ_DN214427_c0_g1,0
isogroupOFAVBQ_DN214427_c0_g2,0
isogroupOFAVBQ_DN214428_c0_g1,0
isogroupOFAVBQ_DN214429_c9_g3,0
isogroupOFAVBQ_DN214432_c4_g1,0
isogroupOFAVBQ_DN214432_c5_g1,0
isogroupOFAVBQ_DN214433_c0_g1,0
isogroupOFAVBQ_DN214435_c5_g1,0
isogroupOFAVBQ_DN214439_c0_g2,1
isogroupOFAVBQ_DN214441_c2_g3,0
isogroupOFAVBQ_DN214442_c11_g1,0
isogroupOFAVBQ_DN214443_c2_g1,0
isogroupOFAVBQ_DN214443_c3_g1,0
isogroupOFAVBQ_DN214444_c2_g1,0
isogroupOFAVBQ_DN214444_c3_g2,1
isogroupOFAVBQ_DN214445_c2_g1,0
isogroupOFAVBQ_DN214445_c2_g2,0
isogroupOFAVBQ_DN214447_c0_g1,0
isogroupOFAVBQ_DN214448_c4_g1,0
isogroupOFAVBQ_DN214450_c2_g1,0
isogroupOFAVBQ_DN214455_c4_g1,0
isogroupOFAVBQ_DN214455_c4_g3,0
isogroupOFAVBQ_DN214458_c0_g1,0
isogroupOFAVBQ_DN214460_c0_g1,0
isogroupOFAVBQ_DN214460_c0_g2,0
isogroupOFAVBQ_DN214461_c11_g1,0
isogroupOFAVBQ_DN214462_c3_g3,0
isogroupOFAVBQ_DN214462_c3_g4,0
isogroupOFAVBQ_DN214463_c3_g1,0
isogroupOFAVBQ_DN214463_c4_g1,0
isogroupOFAVBQ_DN214466_c0_g2,0
isogroupOFAVBQ_DN214467_c7_g1,0
isogroupOFAVBQ_DN214470_c1_g1,0
isogroupOFAVBQ_DN214471_c0_g1,0
isogroupOFAVBQ_DN214472_c1_g1,0
isogroupOFAVBQ_DN214473_c1_g2,0
isogroupOFAVBQ_DN214474_c0_g1,0
isogroupOFAVBQ_DN214474_c0_g2,0
isogroupOFAVBQ_DN214475_c0_g1,0
isogroupOFAVBQ_DN214477_c0_g1,0
isogroupOFAVBQ_DN214478_c1_g2,0
isogroupOFAVBQ_DN214481_c0_g2,0
isogroupOFAVBQ_DN214481_c0_g3,0
isogroupOFAVBQ_DN214482_c1_g1,0
isogroupOFAVBQ_DN214482_c1_g2,0
isogroupOFAVBQ_DN214482_c1_g4,0
isogroupOFAVBQ_DN214486_c1_g1,0
isogroupOFAVBQ_DN214487_c0_g1,0
isogroupOFAVBQ_DN214489_c0_g1,0
isogroupOFAVBQ_DN214489_c1_g1,0
isogroupOFAVBQ_DN214489_c1_g2,0
isogroupOFAVBQ_DN214489_c1_g5,0
isogroupOFAVBQ_DN214491_c0_g1,0
isogroupOFAVBQ_DN214492_c5_g1,0
isogroupOFAVBQ_DN214493_c1_g1,0
isogroupOFAVBQ_DN214493_c1_g2,0
isogroupOFAVBQ_DN214494_c3_g2,0
isogroupOFAVBQ_DN214494_c3_g4,0
isogroupOFAVBQ_DN214495_c5_g1,0
isogroupOFAVBQ_DN214496_c1_g1,0
isogroupOFAVBQ_DN214496_c2_g1,0
isogroupOFAVBQ_DN214497_c1_g2,0
isogroupOFAVBQ_DN214498_c1_g1,0
isogroupOFAVBQ_DN214498_c1_g2,0
isogroupOFAVBQ_DN214500_c2_g1,0
isogroupOFAVBQ_DN214503_c1_g1,0
isogroupOFAVBQ_DN214503_c1_g2,0
isogroupOFAVBQ_DN214504_c7_g1,0
isogroupOFAVBQ_DN214505_c4_g1,0
isogroupOFAVBQ_DN214506_c1_g1,0
isogroupOFAVBQ_DN214507_c0_g1,0
isogroupOFAVBQ_DN214508_c0_g2,0
isogroupOFAVBQ_DN214509_c4_g1,0
isogroupOFAVBQ_DN214510_c1_g1,0
isogroupOFAVBQ_DN214511_c2_g2,0
isogroupOFAVBQ_DN214512_c0_g1,0
isogroupOFAVBQ_DN214512_c0_g3,0
isogroupOFAVBQ_DN214513_c1_g1,0
isogroupOFAVBQ_DN214514_c4_g1,0
isogroupOFAVBQ_DN214515_c11_g2,0
isogroupOFAVBQ_DN214515_c6_g1,0
isogroupOFAVBQ_DN214516_c1_g1,0
isogroupOFAVBQ_DN214518_c2_g2,0
isogroupOFAVBQ_DN214518_c3_g1,0
isogroupOFAVBQ_DN214518_c4_g1,0
isogroupOFAVBQ_DN214522_c0_g1,0
isogroupOFAVBQ_DN214523_c1_g1,0
isogroupOFAVBQ_DN214527_c0_g1,0
isogroupOFAVBQ_DN214529_c1_g1,0
isogroupOFAVBQ_DN214530_c1_g2,0
isogroupOFAVBQ_DN214531_c1_g1,0
isogroupOFAVBQ_DN214532_c2_g1,0
isogroupOFAVBQ_DN214534_c4_g1,1
isogroupOFAVBQ_DN214534_c4_g2,0
isogroupOFAVBQ_DN214534_c4_g6,0
isogroupOFAVBQ_DN214536_c0_g1,0
isogroupOFAVBQ_DN214536_c0_g2,0
isogroupOFAVBQ_DN214537_c0_g1,0
isogroupOFAVBQ_DN214538_c1_g2,0
isogroupOFAVBQ_DN214541_c0_g2,0
isogroupOFAVBQ_DN214543_c1_g1,0
isogroupOFAVBQ_DN214544_c7_g1,0
isogroupOFAVBQ_DN214546_c4_g2,0
isogroupOFAVBQ_DN214548_c2_g1,0
isogroupOFAVBQ_DN214548_c2_g2,0
isogroupOFAVBQ_DN214548_c3_g1,0
isogroupOFAVBQ_DN214549_c0_g2,0
isogroupOFAVBQ_DN214550_c7_g1,0
isogroupOFAVBQ_DN214550_c8_g1,0
isogroupOFAVBQ_DN214552_c5_g1,0
isogroupOFAVBQ_DN214552_c6_g1,0
isogroupOFAVBQ_DN214552_c6_g2,0
isogroupOFAVBQ_DN214557_c1_g2,0
isogroupOFAVBQ_DN214558_c2_g2,0
isogroupOFAVBQ_DN214561_c1_g1,0
isogroupOFAVBQ_DN214561_c1_g2,0
isogroupOFAVBQ_DN214562_c1_g1,0
isogroupOFAVBQ_DN214563_c0_g1,0
isogroupOFAVBQ_DN214565_c1_g2,0
isogroupOFAVBQ_DN214566_c1_g1,0
isogroupOFAVBQ_DN214566_c2_g2,0
isogroupOFAVBQ_DN214566_c3_g2,0
isogroupOFAVBQ_DN214567_c1_g1,0
isogroupOFAVBQ_DN214569_c0_g3,0
isogroupOFAVBQ_DN214569_c1_g1,0
isogroupOFAVBQ_DN214570_c1_g1,0
isogroupOFAVBQ_DN214572_c1_g1,0
isogroupOFAVBQ_DN214572_c1_g2,0
isogroupOFAVBQ_DN214573_c0_g3,0
isogroupOFAVBQ_DN214575_c3_g2,0
isogroupOFAVBQ_DN214576_c6_g1,0
isogroupOFAVBQ_DN214580_c4_g1,0
isogroupOFAVBQ_DN214580_c4_g3,0
isogroupOFAVBQ_DN214581_c2_g1,0
isogroupOFAVBQ_DN214582_c1_g1,0
isogroupOFAVBQ_DN214583_c7_g2,0
isogroupOFAVBQ_DN214583_c9_g1,0
isogroupOFAVBQ_DN214585_c0_g1,0
isogroupOFAVBQ_DN214585_c0_g2,0
isogroupOFAVBQ_DN214587_c0_g3,0
isogroupOFAVBQ_DN214587_c2_g2,0
isogroupOFAVBQ_DN214588_c0_g1,0
isogroupOFAVBQ_DN214588_c0_g4,0
isogroupOFAVBQ_DN214589_c0_g1,0
isogroupOFAVBQ_DN214590_c4_g1,0
isogroupOFAVBQ_DN214590_c5_g1,0
isogroupOFAVBQ_DN214592_c4_g1,0
isogroupOFAVBQ_DN214592_c4_g2,0
isogroupOFAVBQ_DN214593_c0_g2,0
isogroupOFAVBQ_DN214599_c0_g1,0
isogroupOFAVBQ_DN214599_c0_g3,0
isogroupOFAVBQ_DN214599_c0_g4,0
isogroupOFAVBQ_DN214602_c1_g1,1
isogroupOFAVBQ_DN214603_c0_g1,0
isogroupOFAVBQ_DN214604_c0_g1,0
isogroupOFAVBQ_DN214605_c2_g3,0
isogroupOFAVBQ_DN214608_c1_g1,0
isogroupOFAVBQ_DN214611_c3_g1,0
isogroupOFAVBQ_DN214611_c7_g1,0
isogroupOFAVBQ_DN214612_c3_g1,0
isogroupOFAVBQ_DN214612_c4_g1,0
isogroupOFAVBQ_DN214612_c5_g1,0
isogroupOFAVBQ_DN214614_c2_g1,0
isogroupOFAVBQ_DN214614_c3_g1,0
isogroupOFAVBQ_DN214615_c0_g2,0
isogroupOFAVBQ_DN214618_c6_g1,0
isogroupOFAVBQ_DN214618_c6_g3,0
isogroupOFAVBQ_DN214619_c4_g3,0
isogroupOFAVBQ_DN214619_c5_g1,0
isogroupOFAVBQ_DN214620_c0_g1,0
isogroupOFAVBQ_DN214621_c2_g2,0
isogroupOFAVBQ_DN214621_c3_g1,0
isogroupOFAVBQ_DN214622_c0_g1,0
isogroupOFAVBQ_DN214623_c2_g2,0
isogroupOFAVBQ_DN214624_c0_g1,0
isogroupOFAVBQ_DN214629_c2_g1,0
isogroupOFAVBQ_DN214629_c2_g2,0
isogroupOFAVBQ_DN214630_c4_g2,0
isogroupOFAVBQ_DN214631_c3_g1,0
isogroupOFAVBQ_DN214632_c1_g3,0
isogroupOFAVBQ_DN214633_c1_g1,0
isogroupOFAVBQ_DN214634_c1_g1,0
isogroupOFAVBQ_DN214636_c2_g1,0
isogroupOFAVBQ_DN214637_c7_g1,0
isogroupOFAVBQ_DN214637_c8_g2,0
isogroupOFAVBQ_DN214640_c0_g1,0
isogroupOFAVBQ_DN214643_c2_g1,0
isogroupOFAVBQ_DN214644_c0_g1,0
isogroupOFAVBQ_DN214646_c2_g1,0
isogroupOFAVBQ_DN214648_c0_g1,1
isogroupOFAVBQ_DN214648_c0_g2,1
isogroupOFAVBQ_DN214648_c1_g1,0
isogroupOFAVBQ_DN214648_c1_g2,0
isogroupOFAVBQ_DN214648_c1_g5,0
isogroupOFAVBQ_DN214649_c1_g1,0
isogroupOFAVBQ_DN214649_c1_g2,0
isogroupOFAVBQ_DN214650_c0_g3,0
isogroupOFAVBQ_DN214653_c1_g1,0
isogroupOFAVBQ_DN214654_c7_g1,0
isogroupOFAVBQ_DN214655_c4_g1,0
isogroupOFAVBQ_DN214655_c5_g1,0
isogroupOFAVBQ_DN214656_c0_g1,0
isogroupOFAVBQ_DN214656_c0_g2,0
isogroupOFAVBQ_DN214658_c1_g1,0
isogroupOFAVBQ_DN214658_c1_g2,0
isogroupOFAVBQ_DN214660_c0_g1,0
isogroupOFAVBQ_DN214661_c1_g1,0
isogroupOFAVBQ_DN214662_c3_g2,0
isogroupOFAVBQ_DN214663_c3_g6,0
isogroupOFAVBQ_DN214664_c1_g1,0
isogroupOFAVBQ_DN214665_c2_g4,0
isogroupOFAVBQ_DN214666_c0_g1,0
isogroupOFAVBQ_DN214667_c4_g1,0
isogroupOFAVBQ_DN214668_c0_g1,0
isogroupOFAVBQ_DN214669_c4_g1,0
isogroupOFAVBQ_DN214669_c7_g1,0
isogroupOFAVBQ_DN214670_c4_g2,0
isogroupOFAVBQ_DN214671_c2_g1,0
isogroupOFAVBQ_DN214671_c2_g2,0
isogroupOFAVBQ_DN214672_c0_g1,0
isogroupOFAVBQ_DN214673_c4_g2,1
isogroupOFAVBQ_DN214674_c3_g1,0
isogroupOFAVBQ_DN214675_c0_g1,0
isogroupOFAVBQ_DN214675_c3_g2,0
isogroupOFAVBQ_DN214675_c4_g1,0
isogroupOFAVBQ_DN214677_c0_g1,0
isogroupOFAVBQ_DN214678_c10_g1,0
isogroupOFAVBQ_DN214679_c2_g1,0
isogroupOFAVBQ_DN214679_c3_g1,0
isogroupOFAVBQ_DN214680_c1_g1,0
isogroupOFAVBQ_DN214681_c4_g1,0
isogroupOFAVBQ_DN214682_c0_g1,0
isogroupOFAVBQ_DN214682_c1_g1,0
isogroupOFAVBQ_DN214682_c1_g2,0
isogroupOFAVBQ_DN214683_c0_g1,0
isogroupOFAVBQ_DN214684_c6_g1,0
isogroupOFAVBQ_DN214684_c6_g2,0
isogroupOFAVBQ_DN214685_c3_g4,0
isogroupOFAVBQ_DN214685_c3_g5,0
isogroupOFAVBQ_DN214686_c1_g1,0
isogroupOFAVBQ_DN214687_c0_g2,0
isogroupOFAVBQ_DN214689_c0_g1,0
isogroupOFAVBQ_DN214690_c3_g1,0
isogroupOFAVBQ_DN214690_c3_g2,0
isogroupOFAVBQ_DN214691_c1_g1,0
isogroupOFAVBQ_DN214692_c2_g1,0
isogroupOFAVBQ_DN214692_c2_g3,0
isogroupOFAVBQ_DN214693_c1_g1,0
isogroupOFAVBQ_DN214694_c0_g1,0
isogroupOFAVBQ_DN214694_c0_g2,0
isogroupOFAVBQ_DN214695_c4_g1,0
isogroupOFAVBQ_DN214698_c2_g1,0
isogroupOFAVBQ_DN214698_c3_g1,0
isogroupOFAVBQ_DN214699_c3_g1,1
isogroupOFAVBQ_DN214700_c4_g2,0
isogroupOFAVBQ_DN214702_c6_g1,0
isogroupOFAVBQ_DN214703_c0_g1,0
isogroupOFAVBQ_DN214704_c1_g1,0
isogroupOFAVBQ_DN214705_c0_g2,0
isogroupOFAVBQ_DN214706_c0_g1,0
isogroupOFAVBQ_DN214707_c1_g1,0
isogroupOFAVBQ_DN214709_c0_g2,0
isogroupOFAVBQ_DN214710_c5_g4,0
isogroupOFAVBQ_DN214711_c1_g1,0
isogroupOFAVBQ_DN214711_c2_g1,0
isogroupOFAVBQ_DN214713_c6_g4,0
isogroupOFAVBQ_DN214713_c7_g1,0
isogroupOFAVBQ_DN214714_c1_g1,0
isogroupOFAVBQ_DN214715_c2_g1,0
isogroupOFAVBQ_DN214716_c1_g3,0
isogroupOFAVBQ_DN214719_c3_g3,0
isogroupOFAVBQ_DN214720_c1_g4,1
isogroupOFAVBQ_DN214721_c4_g2,0
isogroupOFAVBQ_DN214721_c5_g1,0
isogroupOFAVBQ_DN214722_c0_g1,0
isogroupOFAVBQ_DN214722_c0_g2,0
isogroupOFAVBQ_DN214722_c1_g1,0
isogroupOFAVBQ_DN214722_c1_g2,0
isogroupOFAVBQ_DN214723_c3_g1,0
isogroupOFAVBQ_DN214724_c14_g1,0
isogroupOFAVBQ_DN214725_c0_g1,0
isogroupOFAVBQ_DN214727_c2_g1,0
isogroupOFAVBQ_DN214728_c4_g1,0
isogroupOFAVBQ_DN214728_c8_g3,0
isogroupOFAVBQ_DN214729_c4_g1,0
isogroupOFAVBQ_DN214730_c1_g2,0
isogroupOFAVBQ_DN214731_c3_g1,0
isogroupOFAVBQ_DN214731_c4_g1,0
isogroupOFAVBQ_DN214732_c1_g4,0
isogroupOFAVBQ_DN214733_c0_g1,0
isogroupOFAVBQ_DN214734_c1_g2,0
isogroupOFAVBQ_DN214735_c3_g4,0
isogroupOFAVBQ_DN214736_c4_g2,0
isogroupOFAVBQ_DN214737_c0_g1,0
isogroupOFAVBQ_DN214737_c0_g2,0
isogroupOFAVBQ_DN214738_c3_g1,0
isogroupOFAVBQ_DN214738_c3_g2,0
isogroupOFAVBQ_DN214738_c3_g3,0
isogroupOFAVBQ_DN214738_c3_g4,0
isogroupOFAVBQ_DN214739_c2_g1,0
isogroupOFAVBQ_DN214739_c2_g4,0
isogroupOFAVBQ_DN214740_c0_g2,0
isogroupOFAVBQ_DN214743_c6_g1,0
isogroupOFAVBQ_DN214744_c5_g1,0
isogroupOFAVBQ_DN214745_c0_g1,0
isogroupOFAVBQ_DN214747_c5_g2,0
isogroupOFAVBQ_DN214749_c0_g3,0
isogroupOFAVBQ_DN214751_c1_g1,0
isogroupOFAVBQ_DN214752_c0_g2,0
isogroupOFAVBQ_DN214752_c0_g6,0
isogroupOFAVBQ_DN214755_c3_g1,0
isogroupOFAVBQ_DN214757_c0_g1,0
isogroupOFAVBQ_DN214758_c3_g1,0
isogroupOFAVBQ_DN214759_c9_g1,0
isogroupOFAVBQ_DN214760_c5_g2,0
isogroupOFAVBQ_DN214760_c6_g2,0
isogroupOFAVBQ_DN214761_c3_g1,0
isogroupOFAVBQ_DN214762_c0_g1,0
isogroupOFAVBQ_DN214764_c4_g4,0
isogroupOFAVBQ_DN214765_c0_g1,0
isogroupOFAVBQ_DN214767_c0_g1,0
isogroupOFAVBQ_DN214768_c3_g1,0
isogroupOFAVBQ_DN214771_c0_g1,0
isogroupOFAVBQ_DN214772_c0_g3,0
isogroupOFAVBQ_DN214772_c1_g1,0
isogroupOFAVBQ_DN214773_c2_g1,0
isogroupOFAVBQ_DN214773_c3_g1,0
isogroupOFAVBQ_DN214775_c5_g1,0
isogroupOFAVBQ_DN214775_c5_g4,0
isogroupOFAVBQ_DN214777_c5_g2,0
isogroupOFAVBQ_DN214777_c5_g4,0
isogroupOFAVBQ_DN214777_c5_g6,0
isogroupOFAVBQ_DN214778_c3_g1,0
isogroupOFAVBQ_DN214778_c3_g7,0
isogroupOFAVBQ_DN214780_c5_g1,0
isogroupOFAVBQ_DN214782_c1_g2,0
isogroupOFAVBQ_DN214782_c2_g1,0
isogroupOFAVBQ_DN214783_c3_g1,0
isogroupOFAVBQ_DN214783_c4_g2,0
isogroupOFAVBQ_DN214785_c3_g1,0
isogroupOFAVBQ_DN214786_c8_g5,0
isogroupOFAVBQ_DN214786_c9_g1,0
isogroupOFAVBQ_DN214789_c2_g1,0
isogroupOFAVBQ_DN214790_c0_g3,0
isogroupOFAVBQ_DN214792_c0_g2,0
isogroupOFAVBQ_DN214793_c0_g2,0
isogroupOFAVBQ_DN214794_c1_g3,0
isogroupOFAVBQ_DN214795_c0_g1,0
isogroupOFAVBQ_DN214797_c3_g2,0
isogroupOFAVBQ_DN214798_c3_g3,0
isogroupOFAVBQ_DN214799_c2_g1,0
isogroupOFAVBQ_DN214799_c2_g2,0
isogroupOFAVBQ_DN214800_c0_g1,0
isogroupOFAVBQ_DN214801_c2_g2,0
isogroupOFAVBQ_DN214802_c0_g1,0
isogroupOFAVBQ_DN214802_c0_g3,0
isogroupOFAVBQ_DN214803_c6_g1,0
isogroupOFAVBQ_DN214803_c9_g2,0
isogroupOFAVBQ_DN214804_c2_g1,0
isogroupOFAVBQ_DN214807_c8_g1,0
isogroupOFAVBQ_DN214807_c9_g1,0
isogroupOFAVBQ_DN214809_c1_g2,0
isogroupOFAVBQ_DN214810_c1_g1,0
isogroupOFAVBQ_DN214810_c1_g2,0
isogroupOFAVBQ_DN214811_c0_g1,0
isogroupOFAVBQ_DN214812_c2_g1,0
isogroupOFAVBQ_DN214812_c2_g4,0
isogroupOFAVBQ_DN214812_c2_g6,0
isogroupOFAVBQ_DN214813_c0_g1,0
isogroupOFAVBQ_DN214814_c0_g1,0
isogroupOFAVBQ_DN214816_c1_g1,0
isogroupOFAVBQ_DN214816_c2_g1,0
isogroupOFAVBQ_DN214817_c0_g2,0
isogroupOFAVBQ_DN214819_c4_g1,0
isogroupOFAVBQ_DN214821_c2_g5,0
isogroupOFAVBQ_DN214822_c2_g1,0
isogroupOFAVBQ_DN214823_c0_g2,0
isogroupOFAVBQ_DN214825_c3_g1,0
isogroupOFAVBQ_DN214825_c3_g6,0
isogroupOFAVBQ_DN214827_c0_g1,0
isogroupOFAVBQ_DN214828_c0_g2,0
isogroupOFAVBQ_DN214829_c0_g2,0
isogroupOFAVBQ_DN214830_c3_g1,0
isogroupOFAVBQ_DN214830_c4_g1,0
isogroupOFAVBQ_DN214830_c4_g6,0
isogroupOFAVBQ_DN214831_c4_g3,0
isogroupOFAVBQ_DN214832_c5_g1,0
isogroupOFAVBQ_DN214833_c1_g3,0
isogroupOFAVBQ_DN214835_c0_g1,0
isogroupOFAVBQ_DN214835_c2_g2,0
isogroupOFAVBQ_DN214835_c2_g4,0
isogroupOFAVBQ_DN214836_c0_g2,0
isogroupOFAVBQ_DN214837_c3_g3,0
isogroupOFAVBQ_DN214838_c0_g2,0
isogroupOFAVBQ_DN214839_c2_g1,0
isogroupOFAVBQ_DN214839_c4_g2,0
isogroupOFAVBQ_DN214839_c4_g4,0
isogroupOFAVBQ_DN214840_c3_g1,0
